Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow,ps_Signal_sma,ps_Signal_ema,ps_Signal_sma30,ps_Signal_ema30,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_sma30,pfcf_Signal_ema30,pe_Signal_sma,pe_Signal_ema,pe_Signal_sma30,pe_Signal_ema30,ps_Entry/Exit_sma,ps_Entry/Exit_ema,ps_Entry/Exit_sma30,ps_Entry/Exit_ema30,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pfcf_Entry/Exit_sma30,pfcf_Entry/Exit_ema30,pe_Entry/Exit_sma,pe_Entry/Exit_ema,pe_Entry/Exit_sma30,pe_Entry/Exit_ema30,ps_Position_sma,ps_Position_ema,ps_Position_sma30,ps_Position_ema30,pfcf_Position_sma,pfcf_Position_ema,pfcf_Position_sma30,pfcf_Position_ema30,pe_Position_sma,pe_Position_ema,pe_Position_sma30,pe_Position_ema30,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,ps_Entry/Exit Position_sma30,ps_Entry/Exit Position_ema30,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma30,pfcf_Entry/Exit Position_ema30,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,pe_Entry/Exit Position_sma30,pe_Entry/Exit Position_ema30,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,ps_Portfolio Holdings_sma30,ps_Portfolio Holdings_ema30,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma30,pfcf_Portfolio Holdings_ema30,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,pe_Portfolio Holdings_sma30,pe_Portfolio Holdings_ema30,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,ps_Portfolio Cash_sma30,ps_Portfolio Cash_ema30,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pfcf_Portfolio Cash_sma30,pfcf_Portfolio Cash_ema30,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,pe_Portfolio Cash_sma30,pe_Portfolio Cash_ema30,ps_Portfolio Total_sma,ps_Portfolio Total_ema,ps_Portfolio Total_sma30,ps_Portfolio Total_ema30,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pfcf_Portfolio Total_sma30,pfcf_Portfolio Total_ema30,pe_Portfolio Total_sma,pe_Portfolio Total_ema,pe_Portfolio Total_sma30,pe_Portfolio Total_ema30,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,ps_Portfolio Daily Returns_sma30,ps_Portfolio Daily Returns_ema30,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma30,pfcf_Portfolio Daily Returns_ema30,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma30,pe_Portfolio Daily Returns_ema30,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,ps_Portfolio Cumulative Returns_sma30,ps_Portfolio Cumulative Returns_ema30,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma30,pfcf_Portfolio Cumulative Returns_ema30,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma30,pe_Portfolio Cumulative Returns_ema30
2021-04-19,126.77586754185002,4.547466743764785,20.730809907561472,25.81266141173564,,-0.0046630236794169,4.545802346308888,4.42458982719252,4.480562606991145,4.535777092240868,4.456646490340111,4.471408066791465,20.723222318863623,20.17064352416138,20.839839047933843,20.677523859078786,20.3344296789481,20.797211367731485,25.80321383786552,25.115178522576105,25.27017180736216,25.74630608415872,25.290725110912497,26.42615678950534,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63387.93377092501,63387.93377092501,63387.93377092501,63387.93377092501,63387.93377092501,63387.93377092501,0.0,63387.93377092501,63387.93377092501,63387.93377092501,99925.16564395599,104810.61038197398,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,39707.43598980549,43499.63218238599,99925.16564395599,104810.61038197398,105681.73679156402,107200.724179276,100880.005352635,105556.305096655,101923.946541159,103478.559325633,102944.58610802601,106563.59946882998,103095.36976073051,106887.565953311,0.0,0.0,-0.0028021119758723234,-0.0027625169593192833,-0.0029350966781336307,-0.002805432361315696,-0.002905121712221126,-0.0028616014369059473,0.0,-0.0027789876549396686,-0.0028722070182644055,-0.0027705881325476023,-0.0007483435604399569,0.04810610381974034,0.05681736791564207,0.07200724179276086,0.008800053526350826,0.055563050966550565,0.01923946541158994,0.03478559325632968,0.02944586108026037,0.06563599468829984,0.030953697607306818,0.0688756595331137
2021-04-20,127.83380245875,4.504395168572192,20.65813575932619,25.327329300657883,,0.0083449235048678,4.5418613562299806,4.433473372279432,4.478128966057576,4.5300712879374725,4.459727050226052,4.472061276727717,20.71762417355387,20.21526410263262,20.81899617807519,20.673998750032855,20.3553139421983,20.79445739528781,25.75675909300948,25.157575743724703,25.25826681594052,25.670128487158564,25.293086671541232,26.404397829330144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63916.901229375,63916.901229375,63916.901229375,63916.901229375,63916.901229375,63916.901229375,0.0,63916.901229375,63916.901229375,63916.901229375,99925.16564395599,104810.61038197398,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,39707.43598980549,43499.63218238599,99925.16564395599,104810.61038197398,106210.70425001401,107729.691637726,101408.97281108498,106085.272555105,102452.91399960898,104007.52678408299,102944.58610802601,107092.56692727999,103624.33721918048,107416.53341176099,0.0,0.0,0.0050052873326000835,0.004934364599677332,0.005243531229017329,0.005011235074642073,0.005189825123543157,0.005111855652970565,0.0,0.0049638662834838865,0.00513085563083604,0.004948821256543834,-0.0007483435604399569,0.04810610381974034,0.062107042500141985,0.07729691637726077,0.014089728110850519,0.06085272555105026,0.024529139996089633,0.0400752678408296,0.02944586108026037,0.07092566927279997,0.03624337219180651,0.07416533411761339
2021-04-21,126.99859068225,4.474965363483372,20.52316427344564,25.16185128710806,,-0.0065335753176043,4.5341784748615215,4.442629769951024,4.4755549973576505,4.520052028945818,4.460710167210396,4.472118783396146,20.69488683707271,20.26110161507937,20.797541132290903,20.646574299744277,20.36614299582716,20.78908525426124,25.68922171133036,25.20157420342764,25.24556702008249,25.577714450785745,25.284619872545544,26.379792947305944,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63499.295341125,63499.295341125,63499.295341125,63499.295341125,63499.295341125,63499.295341125,0.0,63499.295341125,63499.295341125,63499.295341125,99925.16564395599,104810.61038197398,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,39707.43598980549,43499.63218238599,99925.16564395599,104810.61038197398,105793.09836176402,107312.085749476,100991.36692283498,105667.66666685499,102035.30811135899,103589.920895833,102944.58610802601,106674.96103902998,103206.73133093049,106998.927523511,0.0,0.0,-0.003931862529288677,-0.003876423313772581,-0.004118036862753471,-0.003936511432659828,-0.004076076237827575,-0.004015150644981036,0.0,-0.0038994852792498813,-0.004029998159280845,-0.00388772449627639,-0.0007483435604399569,0.04810610381974034,0.05793098361764204,0.0731208574947606,0.009913669228350352,0.05667666666855031,0.02035308111358969,0.035899208958329654,0.02944586108026037,0.06674961039029981,0.03206731330930657,0.06998927523511345
2021-04-22,125.737572556644,4.402371844250033,20.190234608208268,24.75367218693839,,-0.009929386765882,4.51750526820981,4.448079249611449,4.472128495675824,4.498655631728402,4.45694640443876,4.470737655888303,20.630965441795677,20.28997373673956,20.772150368953334,20.563603446737726,20.354794067593684,20.777226825626524,25.571040942776516,25.22466056930839,25.228078342092022,25.42788858463168,25.250365183151537,26.34759253620956,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62868.786278322,62868.786278322,62868.786278322,62868.786278322,62868.786278322,62868.786278322,0.0,62868.786278322,62868.786278322,62868.786278322,99925.16564395599,104810.61038197398,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,39707.43598980549,43499.63218238599,99925.16564395599,104810.61038197398,105162.58929896101,106681.576686673,100360.85786003197,105037.15760405199,101404.79904855599,102959.41183303,102944.58610802601,106044.45197622698,102576.22226812749,106368.418460708,0.0,0.0,-0.005959831714607233,-0.0058754711400815784,-0.006243197631781272,-0.005966906270305383,-0.00617932237843466,-0.006086586970531882,0.0,-0.005910562859941515,-0.0061091854637008725,-0.005892667126635054,-0.0007483435604399569,0.04810610381974034,0.051625892989612066,0.06681576686673063,0.003608578600320378,0.05037157604052034,0.014047990485559714,0.02959411833029968,0.02944586108026037,0.06044451976226983,0.025762222681276592,0.06368418460708347
2021-04-23,125.093147650872,4.379808993669026,20.086756468973963,24.62680570981093,,-0.0051251578400058,4.501538403980903,4.453253761524332,4.468500316421401,4.4770471520812425,4.451969797292326,4.468937088319604,20.570202140520276,20.317571695857165,20.74583955250221,20.476903996235222,20.33750131929564,20.76355414529677,25.456990208052133,25.246226357134116,25.20945477332829,25.282237152846086,25.21013553971021,26.3135175495482,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,62546.573825436,62546.573825436,62546.573825436,62546.573825436,62546.573825436,62546.573825436,0.0,62546.573825436,0.0,62546.573825436,99925.16564395599,104810.61038197398,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,102254.00981524149,43499.63218238599,99925.16564395599,104810.61038197398,104840.376846075,106359.364233787,100038.64540714599,104714.945151166,101082.58659566999,102637.19938014398,102944.58610802601,105722.23952334098,102254.00981524149,106046.20600782198,0.0,0.0,-0.0030639456011302135,-0.003020319561196083,-0.0032105390463617045,-0.0030676044576586348,-0.0031774872186445258,-0.0031295094557119985,0.0,-0.0030384659157673966,-0.003141200229072161,-0.0030292116546326575,-0.0007483435604399569,0.04810610381974034,0.048403768460751895,0.06359364233787068,0.0003864540714604292,0.04714945151166061,0.010825865956699765,0.02637199380143951,0.02944586108026037,0.057222395233409884,0.022540098152416643,0.0604620600782233
2021-04-26,122.59016395888798,4.292173574061707,19.684841377641654,24.13404895829806,,-0.0200089592354786,4.474977160584099,4.454142286865422,4.4639068223621,4.443433774259509,4.441660363535512,4.465436820710536,20.46090098251812,20.325550662511485,20.715083451532124,20.33289261103639,20.295394226285705,20.74219349643231,25.283271466887108,25.24361990931104,25.185406762201243,25.07347566292826,25.140710598973943,26.270359755662057,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61295.081979443996,61295.081979443996,61295.081979443996,61295.081979443996,61295.081979443996,61295.081979443996,61295.081979443996,0.0,61295.081979443996,0.0,61295.081979443996,99925.16564395599,43515.528402529984,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,102944.58610802601,43175.66569790498,102254.00981524149,43499.63218238599,99925.16564395599,104810.61038197398,103588.88500008301,105107.872387795,98787.15356115397,103463.45330517399,99831.09474967798,101385.707534152,102944.58610802601,104470.74767734898,102254.00981524149,104794.71416183,0.0,0.0,-0.011937117011982967,-0.011766635265336056,-0.012510083887067647,-0.01195141576195613,-0.012380884662142266,-0.01219335536774302,0.0,-0.011837545739046718,0.0,-0.011801382558652596,-0.0007483435604399569,0.04810610381974034,0.035888850000832084,0.05107872387795065,-0.012128464388459714,0.03463453305174036,-0.0016890525032202675,0.013857075341519698,0.02944586108026037,0.04470747677348985,0.022540098152416643,0.04794714161830327
2021-04-27,122.515448027784,4.289557591385067,19.67284391222052,24.1193398015264,,-0.0006094773731523,4.454179437730041,4.454477581495009,4.459116090382064,4.415456286464155,4.431847281461289,4.46195406369419,20.377867149151523,20.331005188810455,20.683387888204063,20.21288375670623,20.255229689894403,20.72101825714099,25.14228202756862,25.237877835571247,25.160256130951662,24.899996415400643,25.07481570881604,26.22776530112472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,61257.724013892,0.0,61257.724013892,38667.441630063986,43515.528402529984,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,99925.16564395599,104773.25241642198,103551.52703453101,105070.514422243,98749.79559560199,103426.095339622,99793.736784126,101348.3495686,102944.58610802601,104433.38971179698,102254.00981524149,104757.356196278,0.0,-0.0003564330502021651,-0.00036063681496301125,-0.0003554250000815662,-0.0003781662311876932,-0.00036107402525797916,-0.00037421171876017567,-0.00036847368786585566,0.0,-0.00035759259297518664,0.0,-0.000356487117225357,-0.0007483435604399569,0.04773252416422036,0.0355152703453121,0.050705144222430665,-0.012502044043979477,0.03426095339622037,-0.002062632158740141,0.013483495685999713,0.02944586108026037,0.04433389711796987,0.022540098152416643,0.047573561962783284
2021-04-28,122.72091683832,4.296751543742487,19.70583694211333,24.159789982629707,,0.0016770849214817,4.432470000599052,4.454631027179519,4.454742875675291,4.393873605969307,4.423131427414916,4.458682726665443,20.29069678182345,20.335637293628917,20.653677620335888,20.12069342678025,20.21978499648917,20.700915656843414,24.996078983934293,25.23109071581264,25.137440169193138,24.765413427624107,25.01578179099757,26.186815294817883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,61360.45841915999,0.0,61360.45841915999,38667.441630063986,43515.528402529984,42293.80302063901,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,100027.90004922397,104875.98682168998,103654.26143979901,105173.248827511,98852.53000086997,103528.82974488998,99896.47118939398,101451.083973868,103047.32051329399,104536.12411706497,102254.00981524149,104860.09060154599,0.001028113434748068,0.0009805403850562389,0.0009921090321898252,0.0009777662728016612,0.001040350561217318,0.0009933122287042462,0.0010294674653803515,0.0010136761546222228,0.0009979583108934431,0.0009837314057459245,0.0,0.0009806891754267077,0.0002790004922397227,0.04875986821690037,0.03654261439799211,0.051732488275110455,-0.011474699991299686,0.03528829744890016,-0.0010352881060602392,0.014510839738679726,0.030473205132940384,0.04536124117064988,0.022540098152416643,0.0486009060154633
2021-04-29,123.757600382388,4.333048303352477,19.872301774701377,24.363879532676982,,0.0084474885844749,4.408931015756198,4.456571355971003,4.451081627876196,4.382814460038974,4.417319612959275,4.4561949163028105,20.195285606745365,20.348448590291017,20.62730375570865,20.075531308220448,20.19736672411577,20.68450746115743,24.839296852911254,25.234381740008207,25.11861438118625,24.69240726490645,24.97372358078334,26.15071755695371,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61878.800191194,61878.800191194,0.0,61878.800191194,61878.800191194,61878.800191194,61878.800191194,61878.800191194,61878.800191194,61878.800191194,0.0,61878.800191194,38667.441630063986,43515.528402529984,104172.60321183302,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,100546.24182125798,105394.32859372399,104172.60321183302,105691.590599545,99370.87177290398,104047.17151692399,100414.81296142799,101969.425745902,103565.662285328,105054.46588909898,102254.00981524149,105378.43237358,0.005181971947615827,0.004942425694790309,0.005000679806445252,0.004928456407047976,0.005243586300011094,0.005006738444849335,0.00518878961251068,0.005109277808875046,0.0050301334324083236,0.004958494266092517,0.0,0.004943174939678663,0.005462418212579756,0.053943285937240404,0.041726032118332146,0.05691590599545049,-0.006291282270959764,0.0404717151692402,0.004148129614279794,0.01969425745901976,0.03565662285328064,0.05054465889098991,0.022540098152416643,0.05378432373580333
2021-04-30,124.60749409869598,4.362805106290905,20.00877294382849,24.53119619090776,,0.0068674062334916,4.388334423257206,4.459192890667802,4.447673467802082,4.379176395721143,4.413802548012929,4.454345613134258,20.11336979680209,20.364392576029815,20.60208153596986,20.063393423785545,20.18519938345208,20.671126579626165,24.69905743622898,25.24148643901746,25.10121332233759,24.66309616054305,24.94517342659782,26.118647826933,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62303.74704934799,62303.74704934799,0.0,62303.74704934799,62303.74704934799,62303.74704934799,62303.74704934799,62303.74704934799,62303.74704934799,62303.74704934799,0.0,62303.74704934799,38667.441630063986,43515.528402529984,104172.60321183302,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,100971.18867941198,105819.27545187797,104172.60321183302,106116.53745769899,99795.81863105798,104472.11837507799,100839.75981958199,102394.37260405598,103990.609143482,105479.41274725297,102254.00981524149,105803.37923173398,0.00422638231381578,0.004031970826362752,0.0,0.004020630740283471,0.00427637244770418,0.004084175013684854,0.004231914053529406,0.004167394834731164,0.004103163623704331,0.004045014693640825,0.0,0.004032579044709106,0.00971188679411994,0.05819275451878014,0.041726032118332146,0.06116537457699045,-0.0020418136894198025,0.04472118375078016,0.008397598195819755,0.0239437260405595,0.0399060914348206,0.054794127472529874,0.022540098152416643,0.05803379231734329
2021-05-03,126.083133738,4.4144707641244825,20.24572288575804,24.82170203697919,,0.0118423025033729,4.375034825293176,4.464302236791089,4.444710111506802,4.385593553612659,4.413845658729803,4.453556012163767,20.064861094621747,20.39172518397788,20.578884630814617,20.09654423505327,20.18910412553633,20.662702744104024,24.599961498753338,25.262620550222543,25.08631599995642,24.691933592622348,24.937207530493392,26.092965732082423,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63041.566869,63041.566869,0.0,63041.566869,63041.566869,63041.566869,63041.566869,63041.566869,63041.566869,63041.566869,0.0,63041.566869,38667.441630063986,43515.528402529984,104172.60321183302,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,101709.00849906399,106557.09527152998,104172.60321183302,106854.357277351,100533.63845070999,105209.93819473,101577.579639234,103132.192423708,104728.428963134,106217.23256690498,102254.00981524149,106541.199051386,0.0073072311943818136,0.006972452008401131,0.0,0.006952920226464432,0.007393293925266553,0.007062361050276245,0.007316755027700239,0.0072056676640330775,0.007095062003473762,0.006994917780021703,0.0,0.006973499570708475,0.01709008499064013,0.06557095271530011,0.041726032118332146,0.06854357277351042,0.005336384507100167,0.05209938194730013,0.015775796392339947,0.03132192423707947,0.04728428963134079,0.062172325669049844,0.022540098152416643,0.06541199051386326
2021-05-04,125.65351713415198,4.399428863737144,20.176737459601835,24.73712438556088,,-0.0034074074074075,4.36453819480967,4.466502357907663,4.441469738418218,4.388109064544383,4.412915542923825,4.452484187442448,20.016721264649316,20.405781566036502,20.554391450497555,20.111124821334823,20.188306276121203,20.65307966916339,24.54094100724364,25.267267916138408,25.06986580993109,24.700150100429354,24.924298940497746,26.06611738858695,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62826.758567075995,62826.758567075995,0.0,62826.758567075995,62826.758567075995,62826.758567075995,62826.758567075995,62826.758567075995,62826.758567075995,62826.758567075995,0.0,62826.758567075995,38667.441630063986,43515.528402529984,104172.60321183302,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,101494.20019713999,106342.28696960598,104172.60321183302,106639.548975427,100318.83014878599,104995.129892806,101362.77133730998,102917.38412178398,104513.62066121,106002.42426498097,102254.00981524149,106326.39074946198,-0.0021119889486089782,-0.0020158986257707845,0.0,-0.0020102905243858382,-0.002136680868556451,-0.002041711131190116,-0.002114721601823355,-0.002082844327031208,-0.002051098293469278,-0.0020223488857017413,0.0,-0.0020161994030160058,0.014942001971400165,0.06342286969606015,0.041726032118332146,0.06639548975427045,0.003188301487860201,0.04995129892806016,0.013627713373099759,0.02917384121783928,0.045136206612100827,0.06002424264980988,0.022540098152416643,0.06326390749462307
2021-05-05,124.644852064248,4.364113097622545,20.014771676508424,24.53855076925604,,-0.0080273524602347,4.353452968223587,4.464840058915944,4.43843734381641,4.383746161467685,4.409766998065678,4.450734264871756,19.96588200495559,20.40219777885198,20.53096653201642,20.093606067730025,20.177110495501022,20.640439906932595,24.478610955458432,25.250054075616134,25.054564017400885,24.670768403852385,24.89941196170796,26.035868544639804,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62322.426032124,62322.426032124,0.0,62322.426032124,62322.426032124,62322.426032124,62322.426032124,62322.426032124,62322.426032124,62322.426032124,0.0,62322.426032124,38667.441630063986,43515.528402529984,104172.60321183302,43812.790408351,37492.071581709984,42168.37132573,38536.01277023399,40090.62555470799,41686.862094134005,43175.66569790498,102254.00981524149,43499.63218238599,100989.86766218799,105837.95443465398,104172.60321183302,106135.216440475,99814.49761383398,104490.797357854,100858.438802358,102413.05158683199,104009.288126258,105498.09173002897,102254.00981524149,105822.05821450999,-0.004969077385430842,-0.004742539861834483,0.0,-0.004729319842380564,-0.0050272968116156225,-0.004803389790239754,-0.004975520383846743,-0.004900362939221248,-0.004825519695531688,-0.004757745291667059,0.0,-0.00474324889048805,0.009898676621880265,0.058379544346540246,0.041726032118332146,0.06135216440475055,-0.0018550238616598103,0.04490797357854004,0.008584388023579859,0.02413051586831938,0.040092881262580926,0.054980917300289756,0.022540098152416643,0.05822058214510317
