"Date","GOOGL P/S (LTM)","MMM P/S (LTM)","NVDA P/S (LTM)","PG P/S (LTM)","GOOGL Open","GOOGL Low","GOOGL High","GOOGL Close","GOOGL Adj. Close","MMM Open","MMM Low","MMM High","MMM Close","MMM Adj. Close","NVDA Open","NVDA Low","NVDA High","NVDA Close","NVDA Adj. Close","PG Open","PG Low","PG High","PG Close","PG Adj. Close","GOOGL P/FCF (LTM)","MMM P/FCF (LTM)","NVDA P/FCF (LTM)","NVDA P/FCF (LTM)","PG P/FCF (LTM)","GOOGL P/E (LTM)","MMM P/E (LTM)","NVDA P/E (LTM)","PG P/E (LTM)","GOOGL Debt/Equity (LTM)","MMM Debt/Equity (LTM)","NVDA Debt/Equity (LTM)","PG Debt/Equity (LTM)"
08-30-2021,8.779229841363811,3.268021710456613,25.861646800931634,4.559751416011982,144.4,144.163,145.9705,144.5905,144.5905,144.038745592032,143.736174192848,145.595881329296,196.17,144.769344824208,227.90675907165,225.121564775505,230.033090200965,226.88,226.48920498544,134.0185707124,133.5016687917,134.38510116526,142.93,134.32871186482,33.03534681235479,16.041756089739966,84.96511327831958,84.96511327831958,22.271506563398358,31.460835481646154,19.192504034269117,81.09060574196403,25.986365566851546,,,,
08-31-2021,8.782379091812135,3.2441991532504173,25.51626250171256,4.542524341469823,145.147,144.281,145.17125,144.6975,144.6975,144.53319153704,143.27862719896,144.636508600176,194.74,143.71403482217602,226.59903487462495,220.857926919,226.59903487462495,223.85,223.503828846375,134.43209224896,133.5016687917,134.89260486922,142.39,133.82120816085998,33.04719712071204,15.924818172555115,83.83039759939984,83.83039759939984,22.187363181724848,31.47212098755448,19.052598438225008,80.00763441175356,25.888187176001576,,,,
09-01-2021,8.809727584627607,3.222542283065584,25.58009590354843,4.5887822268188865,145,144.8835,146.25375,145.2155,145.2155,143.57381880792002,142.385672581856,143.7214146124,193.44,142.754662093056,224.502282403875,223.2192695824875,226.619003945775,224.41,224.062962838575,133.76481886042,133.67083669302,135.50818806569,143.84,135.18394958816,33.150106710878774,15.818510975127191,84.04011402850712,84.04011402850712,22.41330374364733,31.570125761171944,18.925411532745734,80.20778752888816,26.151814336642193,,,,
09-02-2021,8.701855216493769,3.2466980228882365,25.528801205644612,4.592291445702725,145.216,143.18475,145.51925,143.287,143.287,143.219588877168,142.776801463728,143.846871046208,194.89,143.824731675536,224.83177207785,222.6002283768375,225.58051240061928,223.96,223.6136587377,135.30612640578002,134.93959595292003,136.02039087802,143.95,135.2873299723,32.74419398764863,15.937084387648389,83.8715918979745,83.8715918979745,22.43044406211499,31.183559412164378,19.067273850402195,80.04695020261929,26.171813638457046,,,,
09-03-2021,8.732258960424943,3.2383684574192437,26.038328538155913,4.595481644696393,143.0805,142.4005,144.155,143.7395,143.7395,143.507400695904,142.8911882122,144.3531246555744,194.39,143.455742164336,222.904756711875,221.656689765,229.50453472695,228.43,228.076746139725,135.10876385424,134.88320665248003,135.67735596701002,144.05,135.3813121397,32.8586001762676,15.896197003957038,85.54557839459865,85.54557839459865,22.4460261698537,31.29251284009926,19.01835580975521,81.64460097689017,26.18999482197274,,,,
09-07-2021,8.770913182089755,3.091601514107215,25.83200986436498,4.578254570154234,143.8345,143.619,144.565,144.2805,144.2805,142.37091300140798,136.939387396544,143.588578388368,185.58,136.954146976992,227.976900783975,224.87570403438,228.635880131925,226.62,226.26954520065,135.63506399168,134.66704766746,135.804231893,143.51,134.87380843574,33.00405207142613,15.175761304550592,84.86774493623406,84.86774493623406,22.361882788180182,31.431032292311116,18.156419935033043,80.99767750900867,26.091816431122766,,,,
09-08-2021,8.733886894073049,3.130084106523867,25.463827921633097,4.613027739141859,144.1,143,144.4,143.691,143.691,136.994735823224,136.54087872444802,139.03155792504802,187.89,138.658878518736,224.781849399975,219.430138331775,225.75034935075,223.39,223.04454020992495,134.46968511592002,134.40389759874,136.21775342956,144.6,135.8982140604,32.8647259246105,15.364661016958735,83.65813053263315,83.65813053263315,22.531727762320326,31.298346626616247,18.382421282527925,79.84322292267869,26.289991331196735,,,,
09-09-2021,8.730038538029193,3.09443356636149,25.279167009179343,4.593567525302819,143.8405,143.1775,144.3105,143.541,143.541,138.400585860896,136.570397885344,139.116425512624,185.75,137.0796034108,222.7749577494,220.967756810325,225.03146278935,221.77,221.427045446775,135.87001941018,135.0053834701,136.16136412912002,143.99,135.32492283926,32.85024495317412,15.189663014980216,83.05145086271568,83.05145086271568,22.436676905223305,31.28455583875008,18.17305206882258,79.26420854811073,26.17908611187829,,,,
09-10-2021,8.55917553210451,3.0744426092877295,25.62227154404713,4.598033803883444,144.2125,140.73775,144.7185,140.876,140.876,137.898760125664,136.1571296328,138.17173856604975,184.55,136.19402858392002,223.1373963907725,222.35560725525,225.91010191995,224.78,224.43239065485,135.39071035644,134.69524231768,135.76663902604002,144.13,135.45649787362,32.20730488210673,15.091533294375354,84.17867666916729,84.17867666916729,22.45849185600616,30.67225920038562,18.055648771574155,80.34003155270925,26.204539768740368,,,,
09-13-2021,8.649897458933557,3.0857708183048307,25.25066995478833,4.647481888226175,141.9495,141.25,142.95,142.3325,142.3325,136.74751285072,135.49294851264,138.681017889408,185.23,136.695854319152,226.4892049833,218.24197859835,229.2848749443,221.52,221.1774320574,136.13316947890002,136.13316947890002,138.36994506302,145.68,136.91322146832002,32.5486822432691,15.147140136093837,82.95782745686422,82.95782745686422,22.700014525667353,30.997366033914336,18.12217730673232,79.17485447796135,26.486348112896675,,,,
09-14-2021,8.654853886745512,3.038958660447976,25.35325935059597,4.639506390748575,142.99525,141.75,143.363,142.5445,142.5445,137.00580550856,134.076028789632,137.2640981664,182.42,134.62213326620798,222.405529933125,220.51845270945,223.75344223575,222.42,222.07604025915,137.33614122162,136.2271516463,137.55230020664,145.43,136.67826604982002,32.56733277579609,14.91735304013567,83.29487171792948,83.29487171792948,22.66105925635267,31.015127655695085,17.847257918759528,79.49652913049911,26.440895154144883,,,,
09-15-2021,8.76650291607836,3.0684453221627224,25.46610768598438,4.629616773890538,142.7715,141.3475,144.4505,144.4295,144.4295,134.917324875168,134.555715154192,136.607296836464,184.19,135.928356135856,222.745004142675,219.32030844045,223.32400736066927,223.41,223.064509281075,136.6030803159,136.02978909476002,136.99780541898002,145.12,136.38692133088,32.98745669007107,15.062094378179763,83.66562040510128,83.66562040510128,22.612754722471767,31.41522787029211,18.02042778238272,79.85037124829066,26.384533485373513,,,,
09-16-2021,8.716511511706354,3.0429568518454544,25.35325935059597,4.597395764089965,143.9505,142.4015,144.3,143.61,143.61,135.89883697496,134.18251916256432,136.23092753504,182.66,134.799248231584,221.4919449280125,218.930911553025,222.425499004275,222.42,222.07604025915,136.12377126216,134.22533148068,136.45270884806,144.11,135.43770144014002,32.799344132260494,14.93697898417185,83.29487171792948,83.29487171792948,22.455375434484086,31.236081022919013,17.87073857810777,79.49652913049911,26.20090353206718,,,,
09-17-2021,8.543483737947472,3.023465668681983,24.963419646526923,4.60473322176095,143.0305,140.46975,143.45,140.8,140.8,133.640621166416,132.400816408784,134.79917443368177,181.49,133.935812775376,222.6551433225,217.96241160225,222.864818569575,219,218.6613290925,135.68205507538002,135.55048004102,137.47711447272002,144.34,135.65386042516002,32.14825826054052,14.841302506500849,82.01410352588147,82.01410352588147,22.491214282212525,30.61602682427668,17.75627036319333,78.27416545085562,26.242720254070907,,,,
09-20-2021,8.406887797108029,3.0074729030344907,24.066332374297847,4.558475336411887,138.1615,136.32175,139,138.7195,138.7195,131.83257256153598,131.574279903696,134.12030753097602,180.53,133.227352913872,211.13298926895,206.30047405065,213.998550978975,211.13,210.803499594975,135.54108182428,133.42648305778002,136.13316947890002,142.89,134.29111899786,31.63426166171245,14.762798730073486,79.06683870967741,79.06683870967741,22.265273720290043,30.126528029978935,17.662347725462215,75.46129932255317,25.979093093430297,,,,
09-21-2021,8.43505395201689,2.972322136811194,24.217936703658037,4.5654937741927,139.7495,138.278,140.0115,139.033,139.033,133.552063683728,131.13887228048,133.63324137619202,178.42,131.670217176608,213.83380614198748,209.17602029625,213.918674694375,212.46,212.13144282645,134.37570294852,134.28172078112,135.82772743485,143.11,134.49787976614002,31.740248030972396,14.590253971170153,79.56491522880721,79.56491522880721,22.299554357289527,30.227462939048426,17.455913594259947,75.93666297574788,26.019091697134872,,,,
09-22-2021,8.511967124767894,2.995978102694766,25.010154815728182,4.5811257492445945,139.304,138.5515,140.887,140.2835,140.2835,132.327018506544,132.053966268256,133.53575434733295,179.84,132.718147388416,213.3245948276625,211.6322160477,219.260401227,219.41,219.07069505107495,135.16515315468,134.26292434764002,135.6632586419,143.6,134.9583923864,32.02966445840167,14.706374140616168,82.16764591147786,82.16764591147786,22.37590668512577,30.503085370402253,17.59484082941334,78.4207061259006,26.10817949626443,,,,
09-23-2021,8.567128085442535,3.0241320339436863,25.62683107274969,4.599947923277018,140.9875,140.4015,141.6965,141.216,141.216,132.94692088536002,132.836224032,134.93946424584,181.53,133.965331936272,221.0576176305,218.56148373675,224.99651691483749,224.82,224.47232879715,135.39071035644,134.85501200226005,135.97809890269002,144.19,135.51288717406,32.23722952952029,14.844573497314867,84.19365641410351,84.19365641410351,22.467841120636553,30.700757596799374,17.760183806587115,80.35432820393315,26.215448478834812,,,,
09-24-2021,8.622012494182007,3.0159690597973166,25.16973832031785,4.579530649741192,140.5385,140.241,142.33025,142.215,142.215,133.9431925656,133.290081130776,134.363840608368,181.04,133.603722215296,220.35870014025,218.27193220507505,221.147478450675,220.81,220.468530031575,135.14635672120002,134.47908333266,135.7572408093,143.55,134.91140130270003,32.44375396390255,14.80450386136235,82.69193698424607,82.69193698424607,22.368115631224335,30.89743878467812,17.712244126830843,78.92108891873711,26.099088904469145,,,,
09-27-2021,8.553133734338184,3.028463407957621,24.6898479243732,4.519235888843638,140.804265,140.0675,141.938495,141.072,141.072,133.448746620592,133.43398704014402,135.168237742784,181.79,134.157206482096,216.76826114748,212.920221136875,217.652890999425,216.6,216.2650405545,134.5354726331,133.00356330448002,134.55426906658,141.66,133.13513833884,32.18457021309963,14.865834936687394,81.11531882970742,81.11531882970742,22.073613795367045,30.650608097843097,17.785621187547704,77.41636637742158,25.755464536494255,,,,
09-28-2021,8.23359664550428,2.9994765201819544,23.594421153582683,4.485100759649492,138.655,135.36,139.0965,135.83,135.83,134.179345852768,132.66648885684802,134.9424161619296,180.05,132.87312298312,211.80694542026248,206.190644159325,213.858767480925,206.99,206.66990186692504,132.5618471177,131.16151282344,132.86259005338002,140.59,132.12952914766,30.98218472601476,14.723546841718486,77.51643510877719,77.51643510877719,21.906885242748974,29.50553000286911,17.615386406427586,73.98159592087946,25.560925873093474,,,,
09-29-2021,8.138785845849318,3.0133035988368744,23.38696259761611,4.530720605205076,136.98,133.865,137.151,134.3535,134.3535,132.777185710208,132.223701443408,133.86297424586513,180.88,133.485645571712,209.0711826727125,204.35348961352497,209.844984179775,205.17,204.85271639227497,131.82878621198003,131.74420226132003,134.09375644632,142.02,133.47347414148,30.625421353286868,14.791419898530242,76.83485671417854,76.83485671417854,22.129709383149383,29.165770476837086,17.69659035376294,73.331098290192,25.820916797060896,,,,
09-30-2021,8.080966052845437,2.922344744083607,23.61379915056857,4.459898187629732,134.2615,133.556,135.5425,133.676,133.676,134.105547950528,129.41938115828802,134.356460818144,175.42,129.456280109408,207.36282863583,206.5600719756,210.33422642295,207.16,206.8396389717,134.05616357936,131.13331817322,134.15014574676002,139.8,131.38707002520002,30.40785136719284,14.344929669446016,77.58009902475618,77.58009902475618,21.78378659176078,28.958570183856104,17.16240535088526,74.04235668858104,25.41729452349171,0.1149,1.3081,,0.7013
10-01-2021,8.264131050625384,2.943335249035527,23.643436087135225,4.452879749848919,134.4475,134.073,136.9105,136.543,136.543,130.068802698,128.570705282528,130.924858363984,176.68,130.38613367763202,207.17911318125,201.717572221725,208.267427558925,207.42,207.09923689665,131.50924684282,129.99613394768,131.79119334502,139.58,131.18030925692003,31.09708257936996,14.447965876201245,77.67746736684171,77.67746736684171,21.749505954761293,29.614951662103834,17.285678813139825,74.13528492153641,25.377295919787137,,,,
10-04-2021,8.09496786751867,2.9326734052513386,22.49215508973832,4.4276771778291595,135.9605,131.05,135.9605,133.6595,133.6595,128.51904675096,128.245994512672,130.69608486704,176.04,129.913827103296,204.7229174298,195.247593169125,205.10023302917924,197.32,197.0148559659,131.00174313886,129.32416145077,131.95096302960002,138.79,130.43785013446,30.460538768262268,14.395630025155453,73.8950817704426,73.8950817704426,21.6264073037731,29.008746428907077,17.223063721206366,70.52538048750151,25.233664570185375,,,,
10-05-2021,8.239466847152293,2.9633262061092878,23.31173037402384,4.444904252384456,134.041,134.041,137.2245,136.023,136.023,130.01714416643202,129.566976962768,131.81043319086402,177.88,131.271708504512,199.19148472125,198.23296930605,206.1606905526,204.51,204.193737044325,130.44724835120002,130.37206261728,132.06374163048002,139.33,130.94535383842003,31.00427369632363,14.546095596806106,76.58769092273069,76.58769092273069,21.71055068551078,29.52656618162618,17.40308211038825,73.09520354499764,25.331842961110212,,,,
10-06-2021,8.322210320945224,2.971988954194737,23.595561035758323,4.504241953585224,134.75,134.55,137.75,137.565,137.565,130.349234726512,129.53007801164802,131.76615444952,178.4,131.65545759616,200.888855769,200.489474346,206.879577114,207,206.6798864025,130.62581446926,130.27808044988,132.75920966924,141.19,132.69342215206,31.315628952149105,14.588618475833805,77.52018004501126,77.52018004501126,22.000377889052878,29.82308180580021,17.45395687264759,73.98517008368545,25.67001297403789,,,,
10-07-2021,8.4276943548907,2.9619934756434616,24.02301685162351,4.540291202172942,138.892,138.6512,140.042,139.225,139.225,132.836224032,131.13887228048,133.411847669472,177.8,131.21267018272002,210.5938243479,209.3956800789,212.89026753015,210.75,210.424087243125,133.2197222895,133.2197222895,134.42269403222002,142.32,133.75542064368,31.712554617329506,14.539553615460711,78.9245311327832,78.9245311327832,22.176455706301336,30.201089432649567,17.39525522393884,75.32548113592613,25.87546034753311,,,,
10-08-2021,8.4706397484757,2.947833214372085,23.74488560076723,4.521469028127381,139.577,139.2175,140.331035,139.7855,139.7855,131.042935007568,130.45668447217344,131.43406388944,176.95,130.58538801368,210.683685168075,207.428726570625,211.73206140345,208.31,207.987860562825,133.72722599346,132.55244890096,134.03736714588,141.73,133.20092585602,31.874153754920048,14.470045063312606,78.01076669167291,78.01076669167291,22.084521270726388,30.354986526891988,17.31209455499113,74.45338541126819,25.76819136488786,,,,
10-11-2021,8.40808113223617,2.9366715966488166,23.589861624880122,4.540291202172942,139.292,138.859,140.712,138.914,138.914,131.375025567648,130.03190374688,131.80305340064,176.28,130.090942068672,205.431819455625,204.792809178825,210.304272816225,206.95,206.629963724625,133.80241172738002,133.23851872298002,134.17834039698002,142.32,133.75542064368,31.638752060133935,14.415255969191634,77.50145536384096,77.50145536384096,22.176455706301336,30.130804409663632,17.246544380554603,73.96729926965557,25.87546034753311,,,,
10-12-2021,8.268455213265838,2.9241772484885127,23.562504452664747,4.533591784295436,139.48,135.76,139.507,136.449,136.449,130.10570164912002,129.242266192912,130.541109272336,175.53,129.537457801872,207.9529146883125,204.9625462836,210.244365602775,206.71,206.390334870825,134.0185707124,133.1727312058,134.43209224896,142.11,133.55805809214002,31.113353962518794,14.353924893866592,77.41157689422356,77.41157689422356,22.14373328009497,29.63044752812915,17.17316731983774,73.88151936231216,25.837279862202564,,,,
10-13-2021,8.33861819011191,2.951498223181897,23.8679928757364,4.544119440960088,137.4025,136.518815,138,137.582,137.582,129.59649612366402,129.175848080896,131.65545759616,177.17,130.74774339860798,208.85651515785,206.809685364975,209.57540171925,209.39,209.06619040492495,133.83060637760002,132.53835157585002,134.16894218024,142.44,133.86819924456,31.37737009096966,14.48803551215376,78.41521980495124,78.41521980495124,22.195154235562118,29.88188027466195,17.333618492896097,74.83939499431351,25.89727776772199,,,,
10-14-2021,8.5530325227022,3.003974485518512,24.787877791478287,4.595481644696393,139.4738,138.825,141.33725,141.151,141.151,131.3602659872,131.32336703608,133.13141564096,180.32,133.072377319168,212.5507933206,210.89346026050572,217.21357143412504,217.46,217.12371061395,134.23472969742002,134.21593326394,135.62566577494002,144.05,135.3813121397,32.18418936403239,14.745626028829848,81.43738334583647,81.43738334583647,22.4460261698537,30.650245400580804,17.64180214827889,77.72374437873545,26.18999482197274,,,,
10-15-2021,8.567507229509909,3.0309622775954397,24.920104123852582,4.607285380961139,141.6145,140.755,141.718,141.368,141.368,133.345429557456,133.338049767232,135.0501610992,181.94,134.267903335456,217.76272089075,216.28500962565,218.970849695325,218.62,218.28191674065,135.82302832648003,135.02887901195,136.15196591238,144.42,135.72904615908,32.23865620999043,14.878101151780667,81.87179594898726,81.87179594898726,22.503679968429157,30.702116279661425,17.800296599724895,78.13834726422856,26.257265200913412,,,,
10-18-2021,8.649250896229542,3.027297268814418,25.330461707083163,4.5409292419664204,141.0765,141.06945,142.796,142.778,142.778,133.419227459696,132.34915787721602,134.25314375500798,181.72,134.105547950528,217.153664220675,216.1052879853,222.565282502325,222.22,221.87634954765,134.91140130270003,133.54396076703,135.0523745538,142.34,133.77421707716002,32.54624929373377,14.860110703080837,83.2199729932483,83.2199729932483,22.17957212782341,30.995049042193298,17.77877266198901,79.4250458743796,25.879096584206298,,,,
10-19-2021,8.688740449136267,3.0371261560430702,25.407973695026715,4.4127389901216,143.3875,142.6,143.6625,143.237,143.237,134.636892846656,134.046509628736,134.93946424584,182.31,134.540955573744,222.4155144687,220.029210466275,223.443921632925,222.9,222.55529796675,130.71039841992,130.44724835120002,132.34568813268,140.66,132.19531666484,32.694844455189966,14.908357815715094,83.47462865716429,83.47462865716429,22.32503838263265,31.136561948187477,17.836495949807045,79.66808894518591,25.70693147762712,,,,
10-20-2021,8.601639373513722,3.038958660447976,25.194815728181943,4.429993408177552,143.338,141.3765,143.54609,141.769,141.769,134.747589700016,134.341701237696,135.182997323232,182.42,134.62213326620798,222.70007373258747,219.48006100965,223.983086553975,221.03,220.68818981422496,131.71600761110005,131.4340611089,133.41708484104,141.21,132.71221858554003,32.36709198795613,14.91735304013567,82.77432558139535,82.77432558139535,22.412332361776087,30.824430626881323,17.847257918759528,78.99972050046857,25.807449125202385,,,,
10-21-2021,8.615946884352939,3.0339609211723384,25.866206329634196,4.371014670084783,141.769,140.5,142.156,141.886,141.886,134.93946424584,133.219973123648,135.072300469872,182.12,134.40073955948802,220.62828260077495,220.488499102725,226.758787443825,226.92,226.5690812679,133.20376563785,131.61507952205,133.4874595871,139.33,131.756926496675,32.42092969253109,14.892820609949123,84.9800930232558,84.9800930232558,22.113945669377582,30.875702350346597,17.81790709440515,81.10490239318793,25.46386152979241,,,,
10-22-2021,8.35920703232924,3.0119708683710487,25.90496232360597,4.4180721738831705,139.15,136.056,140.58275,137.5665,137.5665,134.732830119568,133.411847669472,135.264175015696,180.8,133.42660724992,227.877055428225,225.261107107575,230.94230784975,227.26,226.90855547745,131.81366528652498,131.74747003169998,133.34561261247498,140.83,133.17539624292502,31.454843805111384,14.78487791718485,85.1074208552138,85.1074208552138,22.352020157998297,29.95566148206412,17.688763467313528,81.22642392859107,25.738000568688975,,,,
10-25-2021,8.359748912369191,3.03862547783152,26.406510480887793,4.418699607275273,137.55,135.424,138,137.447,137.447,133.20521354320002,132.43033556967998,135.01326214808,182.4,134.60737368576,229.374735764475,227.34787504275,233.1887285087693,231.66,231.30175113045,132.778224713975,131.492145477375,133.26050442769997,140.85,133.194309172875,31.456882844454697,14.915717544799323,86.75519279819954,86.75519279819954,22.35519448455434,29.957603337909763,17.845301197147176,82.79905556322014,25.74165575592159,,,,
10-26-2021,7.751487878182351,2.9714717373605843,28.174467735306205,4.481442945681765,139.2635,138.3045,140.08294,139.3085,139.3085,133.625861585968,132.223701443408,135.655303897568,182.16,134.430258720384,239.51902390867497,238.8700290963,252.199384088925,247.17,246.78776580727495,133.92245697595,133.5631113069,135.39766551205,142.85,135.08560216787498,28.240354183584888,16.16169524157044,92.56358889722429,92.56358889722429,22.67262713609235,26.87389541586265,17.823037665468455,88.34258207528758,26.107174474500688,,,,
10-27-2021,8.12011510606162,2.9075270227594405,27.871259076585833,4.449443843086417,139.405,139.405,148.65,146.2175,146.2175,134.511436412848,131.41930430899205,134.563094944416,178.24,131.537380952576,244.36152366255,242.4445926775057,250.51199757675,244.51,244.13187934432497,135.35983965215,133.988652230775,135.8704887608,141.83,134.121042740425,29.58334325105469,15.813902941647422,91.56743585896474,91.56743585896474,22.5107364837673,28.190836561104394,17.439494035382932,87.3918547688982,25.920759927978523,,,,
10-28-2021,8.10152429569834,2.9341162790862256,28.42980134264968,4.476109761907232,147.1345,144.62675,147.158,145.849,145.849,131.5447607428,131.537380952576,132.843603822224,179.87,132.740286759088,248.39527603485,244.85076590572496,249.11416259625,249.41,249.024301776075,134.17778153027498,134.007565160725,135.1139715628,142.68,134.9248422633,29.515612890449137,15.958520658198616,93.4024546136534,93.4024546136534,22.645645360661113,28.12629431143869,17.598977738711042,89.14319454382601,26.07610538336331,,,,
10-29-2021,8.221975367823251,2.914704490743362,29.14336758460063,4.485834979361663,145.078,144.6495,148.242,148.046,148.046,132.622210115504,131.44852827827904,133.507784942384,178.68,131.862091722432,249.61838164278748,249.613389375,256.69242509767497,255.67,255.27462104602495,134.43310608459998,134.30071557495,135.6813594613,142.99,135.217992677525,29.954442311594754,15.852940852963819,95.74678469617403,95.74678469617403,22.69484742165672,28.544467753998436,17.482544851115662,91.38062046036646,26.132760784751376,,,,
10-31-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4970,
11-01-2021,7.97091720341959,2.929385675196739,29.43973695026716,4.474854895148955,148.046,143.2255,148.046,143.497,143.497,131.75139486907202,130.998656266224,132.644349486176,179.58,132.52627284259202,256.093352963175,251.879878950525,258.53956417905,258.27,257.870600295525,135.56788188160002,134.745169428775,135.98396634050002,142.64,134.88701640339997,29.039782881707,15.932791125789068,96.72046811702927,96.72046811702927,22.639296707680202,27.672861922358045,17.570603337486677,92.30990278992002,26.06879500904913,,,,
11-02-2021,8.08240819119602,2.9683723761818492,30.094029319084804,4.5194026654178225,144.5795,144.3355,146.609,145.4325,145.4325,132.828844241776,132.54841221326402,134.38597997904,181.97,134.290042706128,257.82067761765,257.601017835,266.36744006985,264.01,263.60172371557496,134.9626681232,134.5465836643,136.72157060855,144.06,136.22983442985,29.44596876918625,16.14483796166282,98.87006151537884,98.87006151537884,22.864673890273497,28.059928383041004,17.804447540469805,94.36147224054973,26.328313299241792,,,,
11-03-2021,8.14075328337026,2.9726136072581104,30.31858610768598,4.550460617918535,145.9005,144.591,146.669,146.598,146.598,134.157206482096,132.821464451552,134.76972907068802,182.23,134.48191725195198,266.28756378525,261.94429081012504,267.4258008408,265.98,265.56867722385,136.29602968467498,135.7191853212,137.222763252225,145.05,137.166024462375,29.658532614188456,16.16790581832179,99.60781395348836,99.60781395348836,23.021803052731684,28.262486713328553,17.829886658826457,95.06558231332681,26.509245064877273,,,,
11-04-2021,8.239341835805359,2.9461874752024,33.9696287162625,4.558930968614691,147.1245,146.308,149.7335,148.2675,148.2675,134.659032217328,133.013338997376,135.020641938304,180.61,133.286391235664,271.86891917167503,270.76063572285,313.164958309875,298.01,297.549144670575,135.0761457029,134.5985942216625,137.48754427152497,145.32,137.4213490167,30.017712126943753,16.024175327020785,111.6028447111778,111.6028447111778,23.064656460746377,28.604759419095867,17.671381383120917,106.51362578086521,26.558590091951157,,,,
11-05-2021,8.271075459261736,2.965599263573572,33.91377448965612,4.581518570432213,149.1695,148.197,150.3275,148.852,148.852,134.40073955948802,133.53730410328,135.655303897568,181.8,134.16458627232,301.403175402525,293.64519126075004,313.514417055,297.52,297.05990242739995,137.5348265964,136.929612838,138.414277839075,146.04,138.10221449489998,30.13332461063982,16.129755132409546,111.41934283570893,111.41934283570893,23.178932215255458,28.7149299500139,17.78781427088609,106.33849180337245,26.690176830588275,,,,
11-08-2021,8.279189561276702,2.9613580324973108,35.11293053842992,4.547323451009879,149.825,148.4305,150.61475,149.031,149.031,134.799248231584,133.03547836804802,135.36749207883202,181.54,133.972711726496,301.02376305067503,298.607505441525,310.5190563825,308.04,307.56363385230003,137.59156538624998,136.19200856995,138.15895328475,144.95,137.071459812625,30.1628860468938,16.106687275750577,115.35901575393848,115.35901575393848,23.005931420213813,28.743099910754147,17.76237515252944,110.09851107525827,26.490969129016293,,,,
11-09-2021,8.27319859597843,2.9579324227764254,34.945367858610766,4.5611269854546395,149.233,147.24475,149.8345,148.9185,148.9185,133.847255292688,133.16831459208,134.732830119568,181.33,133.817736131792,322.32077743215,299.17662396929995,322.60034442825,306.57,306.095907122775,137.147111532425,136.72157060855,137.903628730425,145.39,137.48754427152497,30.14105965890434,16.08805554534257,114.80851012753187,114.80851012753187,23.07576660352856,28.722300904661143,17.741828172285647,109.57310914277993,26.5713832470765,,,,
11-10-2021,8.116014813845576,2.975712968436845,33.57978901219345,4.6059884724130775,147.5,144.5375,148.07,145.8935,145.8935,133.817736131792,132.836224032,134.932084455616,182.42,134.62213326620798,293.1060263397,287.33496477735,308.02292248875,294.59,294.134433503925,137.81852054565,137.676673571025,139.303185546725,146.82,138.83981876295,29.568404995811694,16.184763098229407,110.32207651912978,110.32207651912978,23.30273094936709,28.17660145899002,17.848476783825102,105.29126210122172,26.832729130847714,,,,
11-11-2021,8.115581611178463,2.9396625043310878,34.64101931771476,4.592812371347455,146.4895,145.6005,147.5355,145.7665,145.7665,135.057540889424,132.474614311024,135.07968026009598,180.21,132.991199626704,304.2088298991,297.30961566213074,305.42694323925,303.9,303.43003612425,138.87764462285,138.262974399475,138.981665737575,146.4,138.442647234,29.566826744391477,15.988686316859123,113.80861215303827,113.80861215303827,23.236070092542796,28.175097496863017,17.632244278048265,108.61880767358458,26.7559701999446,,,,
11-12-2021,8.276787291509551,2.9959403781350846,34.64101931771476,4.597831838419457,146.6155,145.411005,148.85,148.678,148.678,133.53730410328,133.046548053384,137.48549187312005,183.66,135.537227253984,299.63591260575004,295.84178908725,306.325551441,303.9,303.43003612425,138.76416704315,138.04547570505,139.0856868523,146.56,138.5939506736,30.154134056290836,16.294779029715166,113.80861215303827,113.80861215303827,23.261464704663215,28.734759881887946,17.969801809533344,108.61880767358458,26.785211697427904,,,,
11-15-2021,8.263408302115296,2.990231028619147,34.22496232360597,4.624184040550702,148.9005,147.575,149.5495,148.452,148.452,135.85455823361602,134.97636319696,136.555638304896,183.31,135.278934596144,305.0475308874,292.01771196202503,305.9661081603,300.25,299.785680639375,139.038404527425,138.508842488825,139.719270005625,147.4,139.3882937315,30.105391491631003,16.263726145804466,112.4417104276069,112.4417104276069,23.3947864183118,28.688311660595534,17.93555684257355,107.31423824940364,26.938729559234147,,,,
11-16-2021,8.238455725956273,2.991209774273906,34.42786135086998,4.61759599001789,148.1495,147.3125,148.7625,147.876,147.876,135.278934596144,134.82876739248,135.93573592608,183.37,135.323213337488,297.129794176425,296.59931580132525,303.43003612425,302.03,301.56292797172495,139.37883726652498,139.019491597475,140.513613063525,147.19,139.189707967025,30.0144838362753,16.269049497459584,113.10830907726931,113.10830907726931,23.36145598989965,28.60168308611234,17.941427408478773,107.95043922886722,26.900350093782585,,,,
11-17-2021,8.243030965624348,2.9907204014606803,30.087936063277585,4.614772539785839,148.0275,147.24,148.5595,148.047,148.047,135.323213337488,134.039129838512,135.692202848688,183.34,135.301073966816,303.70960312035,287.55462456,304.61819585767495,292.61,292.157495460075,138.981665737575,138.46156016394997,139.74763940055,147.1,139.10459978224998,30.03115242825812,16.266387821709007,102.0618446059251,102.0618446059251,23.34717152056142,28.617567076921077,17.938492125611056,90.06244444389726,26.883901751424624,,,,
