Date,GOOGL Adj. Close,GOOGL P/S (LTM),GOOGL P/FCF (LTM),GOOGL P/E (LTM),GOOGL Debt/Equity (LTM),actual_returns,sma_fast,sma_fast30,sma_slow,ema_fast,ema_fast30,ema_slow
2019-07-19,56.5775,5.5281709065149425,30.368906687400873,28.368379563945624,,-0.013676301384191625,57.00455000000001,55.57330833333334,57.9651125,56.87462505865752,56.26931842094107,56.64941995232902
2019-07-22,56.9605,5.566378025004929,30.578796800394567,28.564443335796682,,0.006769475498210387,57.11665000000001,55.691375,57.97327249999999,56.89023868435615,56.31391078088036,56.655579953273
2019-07-23,57.4025,5.607876848125511,30.806769833120576,28.77739882969328,,0.007759763344773907,57.23544999999999,55.80019166666666,57.9840225,56.9833771053823,56.384142343404214,56.670370449247784
2019-07-24,56.9865,5.567007276385095,30.582253581447528,28.567672404198422,,-0.0072470711205958604,57.22955,55.89800833333334,57.9796275,56.9839449044037,56.42300412770072,56.676630440351786
2019-07-25,56.797,5.3073167481911545,28.4171486601437,22.893243281271833,,-0.0033253489861634344,57.18885,55.99274166666667,57.97088750000001,56.94995492178484,56.44713289365552,56.679013995988385
2019-07-26,62.261,5.8344035480482,31.239347646748744,25.190496942124888,,0.09620226420409539,57.688250000000004,56.24975833333334,58.0089025,57.91559948146032,56.82222109406485,56.78954837230545
2019-07-29,62.092,5.8007522614919855,31.059167405386862,25.04520486143286,,-0.0027143797883105725,58.14490000000001,56.50899166666667,58.04735250000001,58.67494503028571,57.162206829931634,56.89454741443801
2019-07-30,61.4,5.7350337378674165,30.707288453334296,24.7614599585011,,-0.0111447529472396,58.5176,56.732508333333335,58.0859275,59.17040957023376,57.43561284090379,56.98376429732043
2019-07-31,60.91,5.692350630840397,30.478748824890783,24.5771722814164,,-0.00798045602605868,58.874900000000004,56.920775,58.1200425,59.48669873928216,57.65976685116806,57.061511538957646
2019-08-01,60.589,5.659405040276738,30.302347115860922,24.434927098765638,,-0.005270070595961185,59.1976,57.099558333333334,58.1363025,59.68711715032177,57.848749634963674,57.13136279561195
2019-08-02,59.816,5.588149624697402,29.920821792721235,24.12727622863315,,-0.012758091402729765,59.521449999999994,57.23809166666667,58.1358375,59.7105503957178,57.97566901335311,57.18452392837211
2019-08-05,57.7375,5.393547477225066,28.87885681933061,23.28706612652721,,-0.03474822789888998,59.599149999999995,57.287058333333334,58.113682499999996,59.351813960132745,57.96030327055614,57.19547394959246
2019-08-06,58.554,5.4729461448762295,29.303983837202583,23.629876128990027,,0.014141589088547457,59.7143,57.377691666666664,58.1029575,59.20675687647224,57.998606285358974,57.222375455541126
2019-08-07,58.7955,5.4936793380198115,29.41499628656533,23.719393323709713,,0.004124397991597473,59.8952,57.52490833333333,58.0957625,59.131982898931824,58.05001878307775,57.25352643661952
2019-08-08,60.3095,5.636500224654245,30.17970707354587,24.336033752916883,,0.025750270003656706,60.24645,57.73469166666666,58.10458250000001,59.346076917307855,58.19579176481468,57.31404076460725
2019-08-09,59.445,5.55682885006642,29.753119891540603,23.99204631677169,,-0.01433439176249185,59.96484999999999,57.921808333333324,58.0978025,59.36406293234279,58.276385844504055,57.35623797718928
2019-08-12,58.725,5.4920754990728184,29.406408796512256,23.712468622708634,,-0.012112036336109022,59.62814999999999,58.07464166666667,58.071837499999994,59.247869671916824,58.305328693245734,57.38334217566078
2019-08-13,59.8365,5.5967887407871935,29.967078509224827,24.164576292924274,,0.01892720306513418,59.471799999999995,58.23585833333333,58.0521375,59.35489336793194,58.40411393884279,57.431919558320956
2019-08-14,58.2125,5.443751628601676,29.14766663429252,23.50382650508511,,-0.027140624869435914,59.20205,58.32194166666667,58.0304375,59.14718548285341,58.391751749240036,57.44737659677005
2019-08-15,58.466,5.462538714225989,29.248258973210092,23.58494122727964,,0.004354734807816341,58.989749999999994,58.399158333333325,58.01640749999999,59.023333576880056,58.39654195896649,57.467547357230046
2019-08-16,58.9605,5.509835154141295,29.501499928656532,23.789147332539276,,0.008457907159716838,58.9042,58.476733333333335,58.011092500000004,59.011909290174586,58.43292634871059,57.497110775898754
2019-08-19,60.022,5.608209762392194,30.028230478138425,24.21388745343064,,0.018003578667073583,59.13265,58.61615,58.0223075,59.195562146506475,58.53544722943894,57.5471085823166
2019-08-20,59.1765,5.531837569538567,29.619308218399105,23.884144494326232,,-0.014086501616074165,59.1949,58.71488333333333,58.0279375,59.192096301687116,58.57680547270094,57.579373758904396
