Date,PG Adj. Close,Signal,Signal_ema,Signal_sma30,Signal_ema30,Entry/Exit,Entry/Exit_ema,Entry/Exit_sma30,Entry/Exit_ema30,Position,Position_ema,Position_sma30,Position_ema30,Entry/Exit Position,Entry/Exit Position_ema,Entry/Exit Position_sma30,Entry/Exit Position_ema30,Portfolio Holdings,Portfolio Holdings_ema,Portfolio Holdings_sma30,Portfolio Holdings_ema30,Portfolio Cash,Portfolio Cash_ema,Portfolio Cash_sma30,Portfolio Cash_ema30,Ticker Total,Ticker Total_ema,Ticker Total_sma30,Ticker Total_ema30,Daily Returns,Daily Returns_ema,Daily Returns_sma30,Daily Returns_ema30,Cumulative Returns,Cumulative Returns_ema,Cumulative Returns_sma30,Cumulative Returns_ema30
2021-09-14,136.67826604982002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68339.13302491001,68339.13302491001,68339.13302491001,68339.13302491001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117341.04204909851,117372.13879275604,113865.1067512825,120582.05576961703,-0.001000163372496865,-0.000999898652728981,-0.0010306636738059982,-0.0009733070697457435,0.17341042049098676,0.1737213879275612,0.13865106751282563,0.2058205576961729
2021-09-15,136.38692133088,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68193.46066544,68193.46066544,68193.46066544,68193.46066544,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117195.3696896285,117226.46643328603,113719.43439181248,120436.38341014701,-0.0012414442289430117,-0.0012411153189193502,-0.001279341526357225,-0.0012080765959765483,0.1719536968962867,0.17226466433286092,0.13719434391812557,0.20436383410147285
2021-09-16,135.43770144014002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67718.85072007001,67718.85072007001,67718.85072007001,67718.85072007001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116720.75974425851,116751.85648791604,113244.82444644248,119961.77346477701,-0.004049732908620096,-0.004048658633245439,-0.00417351658411147,-0.00394075222064505,0.16720759744258684,0.16751856487916106,0.1324482444644255,0.199617734647773
2021-09-17,135.65386042516002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67826.93021258002,67826.93021258002,67826.93021258002,67826.93021258002,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116828.83923676852,116859.93598042605,113352.90393895248,120069.85295728702,0.0009259663212166647,0.0009257196909857601,0.0009543879204927386,0.0009009494390455064,0.168288392367687,0.16859935980426122,0.13352903938952565,0.20069852957287293
2021-09-20,134.29111899786,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67145.55949893,67145.55949893,67145.55949893,67145.55949893,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116147.4685231185,116178.56526677603,112671.53322530247,119388.482243637,-0.005832213331069203,-0.005830661363396161,-0.006011056532058245,-0.005674785942249794,0.1614746852311868,0.16178565266776102,0.12671533225302545,0.19388482243637273
2021-09-21,134.49787976614002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67248.93988307001,67248.93988307001,67248.93988307001,67248.93988307001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116250.8489072585,116281.94565091604,112774.91360944248,119491.86262777701,0.0008900786685628326,0.0008898404271271421,0.0009175377416164032,0.0008659158923642885,0.16250848907258675,0.1628194565091612,0.1277491360944254,0.1949186262777729
2021-09-22,134.9583923864,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67479.1961932,67479.1961932,67479.1961932,67479.1961932,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116481.1052173885,116512.20196104603,113005.16991957248,119722.11893790701,0.001980684978168945,0.00198015529273321,0.00204173342067393,0.0019269622639264128,0.1648110521738868,0.16512201961046102,0.13005169919572546,0.19722118937907296
2021-09-23,135.51288717406,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67756.44358703001,67756.44358703001,67756.44358703001,67756.44358703001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116758.3526112185,116789.44935487604,113282.41731340249,119999.36633173702,0.002380191991761871,0.0023795567259359274,0.0024534045126194393,0.002315757491510917,0.16758352611218674,0.16789449354876118,0.1328241731340256,0.19999366331737312
2021-09-24,134.91140130270003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67455.70065135001,67455.70065135001,67455.70065135001,67455.70065135001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116457.60967553851,116488.70641919604,112981.67437772249,119698.62339605702,-0.0025757723447966674,-0.002575086511163893,-0.002654806834214818,-0.002506204364851383,0.16457609675538687,0.16488706419196109,0.12981674377722574,0.19698623396057302
2021-09-27,133.13513833884,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66567.56916941999,66567.56916941999,66567.56916941999,66567.56916941999,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115569.47819360849,115600.57493726602,112093.54289579246,118810.491914127,-0.00762622111517175,-0.007624185289979879,-0.007860845458537047,-0.0074197301249772085,0.15569478193608655,0.15600574937266098,0.12093542895792542,0.1881049191412727
2021-09-28,132.12952914766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66064.76457383,66064.76457383,66064.76457383,66064.76457383,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115066.6735980185,115097.77034167603,111590.73830020247,118307.687318537,-0.0043506694280271985,-0.004349499090838038,-0.004485580369757991,-0.00423198816442405,0.15066673598018676,0.15097770341676098,0.11590738300202541,0.1830768731853729
2021-09-29,133.47347414148,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66736.73707074001,66736.73707074001,66736.73707074001,66736.73707074001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115738.64609492851,115769.74283858604,112262.7107971125,118979.65981544703,0.005839853329361988,0.005838275536660831,0.006021758679490619,0.005679871799883829,0.15738646094928677,0.1576974283858612,0.12262710797112542,0.18979659815447314
2021-09-30,131.38707002520002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,65693.53501260001,65693.53501260001,65693.53501260001,65693.53501260001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,114695.44403678851,114726.54078044604,111219.50873897248,117936.45775730701,-0.00901342890502077,-0.009011007820882044,-0.009292507286995266,-0.008767902511724768,0.14695444036788685,0.14726540780446107,0.11219508738972528,0.179364577573073
2021-10-01,131.18030925692003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,65590.15462846002,65590.15462846002,65590.15462846002,65590.15462846002,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,114592.06365264852,114623.16039630605,111116.1283548325,117833.07737316703,-0.0009013469105785266,-0.0009011025995966371,-0.0009295166406696476,-0.0008765769814175206,0.1459206365264869,0.14623160396306112,0.11116128354832555,0.17833077373167328
2021-10-04,130.43785013446,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,65218.925067230004,65218.925067230004,65218.925067230004,65218.925067230004,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,114220.83409141851,114251.93083507603,110744.89879360248,117461.84781193701,-0.0032395747959935717,-0.0032386959140413563,-0.0033409151913983415,-0.0031504698808330067,0.14220834091418677,0.142519308350761,0.1074489879360252,0.17461847811937292
2021-10-05,130.94535383842003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,65472.67691921002,65472.67691921002,65472.67691921002,65472.67691921002,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,114474.58594339852,114505.68268705605,110998.6506455825,117715.59966391703,0.002221589905191168,0.0022209852395957963,0.002291318649836338,0.0021602916751854995,0.144745859433987,0.1450568268705612,0.10998650645582542,0.17715599663917336
2021-10-06,132.69342215206,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66346.71107603,66346.71107603,66346.71107603,66346.71107603,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115348.6201002185,115379.71684387603,111872.68480240248,118589.63382073701,0.007635180766254468,0.007633107251180826,0.007874277315413236,0.007424964569822334,0.1534862010021869,0.1537971684387609,0.11872684802402533,0.18589633820737306
2021-10-07,133.75542064368,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66877.71032184,66877.71032184,66877.71032184,66877.71032184,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115879.6193460285,115910.71608968603,112403.68404821248,119120.63306654702,0.004603429545569471,0.004602188845102662,0.00474646019935876,0.004477619406538347,0.15879619346028706,0.15910716089686083,0.12403684048212549,0.1912063306654732
2021-10-08,133.20092585602,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66600.46292801,66600.46292801,66600.46292801,66600.46292801,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115602.3719521985,115633.46869585603,112126.43665438247,118843.385672717,-0.0023925466393025507,-0.0023919047624162415,-0.0024665329804589575,-0.002327450641360529,0.15602371952198713,0.1563346869585609,0.12126436654382533,0.18843385672717305
2021-10-11,133.75542064368,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66877.71032184,66877.71032184,66877.71032184,66877.71032184,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115879.6193460285,115910.71608968603,112403.68404821248,119120.63306654702,0.002398284647175286,0.0023976396882050555,0.0024726318083627685,0.0023328803051230196,0.15879619346028728,0.15910716089686083,0.12403684048212527,0.1912063306654732
2021-10-12,133.55805809214002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66779.02904607,66779.02904607,66779.02904607,66779.02904607,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115780.9380702585,115812.03481391603,112305.00277244247,119021.951790777,-0.0008515843970398063,-0.0008513559323853892,-0.0008779185184685234,-0.0008284146350605592,0.15780938070258732,0.15812034813916087,0.12305002772442508,0.19021951790777325
2021-10-13,133.86819924456,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66934.09962228,66934.09962228,66934.09962228,66934.09962228,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115936.0086464685,115967.10539012603,112460.07334865248,119177.02236698702,0.001339344617469651,0.0013389849894198669,0.0013807984718563482,0.0013028737462026374,0.15936008646468713,0.1596710539012609,0.12460073348652512,0.19177022366987329
2021-10-14,135.3813121397,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67690.65606985,67690.65606985,67690.65606985,67690.65606985,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116692.5650940385,116723.66183769603,113216.62979622246,119933.578814557,0.006525638206823281,0.006523888347690132,0.006727333755371712,0.006348173771620891,0.16692565094038714,0.1672366183769609,0.1321662979622249,0.19933578814557307
2021-10-15,135.72904615908,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67864.52307954001,67864.52307954001,67864.52307954001,67864.52307954001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116866.43210372851,116897.52884738604,113390.4968059125,120107.44582424703,0.0014899579039153732,0.0014895609592147085,0.0015357020430919466,0.0014496941674597696,0.16866432103728735,0.16897528847386112,0.13390496805912533,0.2010744582424735
2021-10-18,133.77421707716002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66887.10853858001,66887.10853858001,66887.10853858001,66887.10853858001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115889.01756276851,115920.11430642604,112413.08226495248,119130.03128328701,-0.008363518277793136,-0.008361293438769346,-0.008619898214512922,-0.008137834705021274,0.15889017562768726,0.15920114306426103,0.12413082264952524,0.1913003128328732
2021-10-19,132.19531666484,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66097.65833241999,66097.65833241999,66097.65833241999,66097.65833241999,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115099.56735660849,115130.66410026602,111623.63205879246,118340.58107712699,-0.006812122690853184,-0.0068102952700095365,-0.0070227609656616785,-0.0066267942487376885,0.15099567356608712,0.1513066410026609,0.1162363205879251,0.18340581077127283
2021-10-20,132.71221858554003,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66356.10929277001,66356.10929277001,66356.10929277001,66356.10929277001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115358.0183169585,115389.11506061604,111882.08301914248,118599.03203747701,0.002245455532854157,0.0022448490362649842,0.0023153785231955215,0.0021839588583867364,0.15358018316958733,0.1538911506061611,0.11882083019142509,0.18599032037477303
2021-10-21,131.756926496675,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,65878.4632483375,65878.4632483375,65878.4632483375,65878.4632483375,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,114880.372272526,114911.46901618353,111404.43697470997,118121.3859930445,-0.004140553482117948,-0.004139437625304554,-0.00426919155903438,-0.004027402553180792,0.14880372272526232,0.1491146901618361,0.11404436974710008,0.18121385993044803
2021-10-22,133.17539624292502,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66587.69812146251,66587.69812146251,66587.69812146251,66587.69812146251,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115589.60714565101,115620.70388930854,112113.67184783498,118830.62086616951,0.006173681883990811,0.006172011194331972,0.006366307235016189,0.006004288445843109,0.15589607145651252,0.1562070388930863,0.12113671847835006,0.18830620866169823
2021-10-25,133.194309172875,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,66597.1545864375,66597.1545864375,66597.1545864375,66597.1545864375,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,115599.06361062599,115630.16035428352,112123.12831280997,118840.07733114451,8.181068530732638e-05,8.17886819304281e-05,8.43471168068266e-05,7.957936183511372e-05,0.1559906361062624,0.15630160354283595,0.12123128312809994,0.18840077331144833
2021-10-26,135.08560216787498,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67542.80108393749,67542.80108393749,67542.80108393749,67542.80108393749,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116544.71010812599,116575.80685178352,113068.77481030996,119785.72382864449,0.00818039928666936,0.008178199308922496,0.008434000297081745,0.00795730294642083,0.1654471010812626,0.16575806851783592,0.1306877481030997,0.1978572382864483
2021-10-27,134.121042740425,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67060.5213702125,67060.5213702125,67060.5213702125,67060.5213702125,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116062.430394401,116093.52713805853,112586.49509658499,119303.44411491952,-0.004138151901339371,-0.004137048044095204,-0.004265366052953801,-0.004026186913683283,0.16062430394401273,0.16093527138058605,0.12586495096585004,0.19303444114919865
2021-10-28,134.9248422633,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67462.42113165,67462.42113165,67462.42113165,67462.42113165,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116464.3301558385,116495.42689949603,112988.39485802248,119705.34387635702,0.0034627894665979486,0.003461861925855292,0.003569697778518899,0.0033687188531654755,0.1646433015583877,0.16495426899496102,0.12988394858022523,0.19705343876357362
2021-10-29,135.217992677525,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67608.99633876249,67608.99633876249,67608.99633876249,67608.99633876249,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116610.90536295099,116642.00210660852,113134.97006513496,119851.91908346949,0.0012585416231420954,0.0012582056739356418,0.001297258955635705,0.0012244666976928276,0.16610905362951245,0.166420021066086,0.13134970065135,0.19851919083469838
2021-11-01,134.88701640339997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,67443.50820169998,67443.50820169998,67443.50820169998,67443.50820169998,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,116445.41722588848,116476.51396954601,112969.48192807246,119686.430946407,-0.001419148033774631,-0.0014187696890803903,-0.0014627496429019393,-0.001380771691667615,0.16445417225888725,0.16476513969546103,0.12969481928072502,0.1968643094640734
2021-11-02,136.22983442985,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68114.917214925,68114.917214925,68114.917214925,68114.917214925,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117116.82623911349,117147.92298277102,113640.89094129746,120357.839959632,0.005765868930011742,0.005764329566049442,0.0059432777929573355,0.005609733767778957,0.17116826239113725,0.17147922982771124,0.136408909412975,0.2035783995963234
2021-11-03,137.166024462375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68583.0122311875,68583.0122311875,68583.0122311875,68583.0122311875,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117584.921255376,117616.01799903353,114108.98595755998,120825.93497589452,0.0039968212194105845,0.003995760269103199,0.004119072038112792,0.003889194226313064,0.1758492125537623,0.1761601799903365,0.14108985957560027,0.20825934975894844
2021-11-04,137.4213490167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68710.67450835,68710.67450835,68710.67450835,68710.67450835,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117712.5835325385,117743.68027619603,114236.64823472247,120953.597253057,0.001085702790796006,0.0010854157395767672,0.0011187749684320458,0.0010565800892661237,0.17712583532538728,0.1774368027619615,0.14236648234722504,0.20953597253057343
2021-11-05,138.10221449489998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69051.10724745,69051.10724745,69051.10724745,69051.10724745,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118053.0162716385,118084.11301529602,114577.08097382248,121294.02999215701,0.002892067516349295,0.002891303705654824,0.0029800658926943946,0.00281457308283084,0.18053016271638733,0.18084113015296155,0.14577080973822532,0.2129402999215737
2021-11-08,137.071459812625,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68535.7299063125,68535.7299063125,68535.7299063125,68535.7299063125,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117537.638930501,117568.73567415852,114061.70363268498,120778.65265101951,-0.004365643144192299,-0.004364493478227205,-0.004498084056228091,-0.004248991819060022,0.17537638930501243,0.17568735674158642,0.1406170363268502,0.2077865265101988
2021-11-09,137.48754427152497,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,68743.77213576248,68743.77213576248,68743.77213576248,68743.77213576248,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,117745.68115995098,117776.77790360851,114269.74586213497,120986.6948804695,0.0017700051774309777,0.0017695370138757216,0.0018239446091385947,0.0017225082817500237,0.17745681159951232,0.17776777903608632,0.14269745862135008,0.2098669488046987
2021-11-10,138.83981876295,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69419.909381475,69419.909381475,69419.909381475,69419.909381475,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118421.8184056635,118452.91514932102,114945.88310784748,121662.83212618201,0.005742352832406761,0.005740836672114336,0.005917027649017914,0.005588525634000474,0.18421818405663748,0.18452915149321125,0.14945883107847502,0.21662832126182363
2021-11-11,138.442647234,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69221.323617,69221.323617,69221.323617,69221.323617,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118223.2326411885,118254.32938484603,114747.29734337248,121464.24636170702,-0.0016769356116008716,-0.001676495375606879,-0.001727645732980898,-0.0016322632064740272,0.1822323264118877,0.18254329384846124,0.147472973433725,0.21464246361707362
2021-11-12,138.5939506736,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69296.97533680001,69296.97533680001,69296.97533680001,69296.97533680001,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118298.88436098851,118329.98110464604,114822.94906317248,121539.89808150701,0.0006399056945907144,0.0006397374218225504,0.0006592897745871795,0.0006228311792648711,0.18298884360988787,0.18329981104646142,0.14822949063172497,0.21539898081507336
2021-11-15,139.3882937315,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69694.14686575,69694.14686575,69694.14686575,69694.14686575,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118696.05588993849,118727.15263359602,115220.12059212246,121937.069610457,0.0033573565050539766,0.0033564742024148053,0.003458990839291909,0.0032678283857341395,0.1869605588993879,0.18727152633596122,0.152201205921225,0.21937069610457316
2021-11-16,139.189707967025,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69594.8539835125,69594.8539835125,69594.8539835125,69594.8539835125,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118596.763007701,118627.85975135853,115120.82770988496,121837.7767282195,-0.0008365305948292434,-0.0008363114926533965,-0.0008617668661273781,-0.0008142961164697704,0.185967630077013,0.18627859751358633,0.1512082770988501,0.21837776728219827
2021-11-17,139.10459978224998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69552.29989112499,69552.29989112499,69552.29989112499,69552.29989112499,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118554.20891531349,118585.30565897102,115078.27361749747,121795.222635832,-0.00035881327034825716,-0.0003587192121370375,-0.0003696472066265777,-0.00034926845786442673,0.18554208915313786,0.18585305658971119,0.15078273617497517,0.21795222635832334
2021-11-18,139.1235127122,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69561.7563561,69561.7563561,69561.7563561,69561.7563561,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118563.6653802885,118594.76212394603,115087.73008247247,121804.679100807,7.976490300531935e-05,7.974398617482947e-05,8.21741991579028e-05,7.764233087592665e-05,0.18563665380288796,0.1859476212394613,0.15087730082472506,0.21804679100807323
2021-11-19,138.83981876295,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69419.909381475,69419.909381475,69419.909381475,69419.909381475,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118421.8184056635,118452.91514932102,114945.88310784748,121662.83212618201,-0.001196378116095187,-0.0011960644136775889,-0.001232511706707018,-0.001164544545186108,0.18421818405663792,0.18452915149321125,0.14945883107847524,0.2166283212618234
2021-11-22,139.7665523305,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69883.27616524999,69883.27616524999,69883.27616524999,69883.27616524999,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118885.18518943849,118916.28193309602,115409.24989162246,122126.19890995699,0.003912849760402182,0.003911822543082977,0.004031173376955355,0.003808614148439471,0.1888518518943878,0.18916281933096135,0.15409249891622512,0.2212619890995733
2021-11-23,141.3174125864,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,70658.7062932,70658.7062932,70658.7062932,70658.7062932,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,119660.6153173885,119691.71206104603,116184.68001957246,122901.629037907,0.006522512680738002,0.0065208070362161585,0.006718959950594794,0.0063494167088729014,0.19660615317388785,0.1969171206104614,0.16184680019572517,0.22901629037907356
2021-11-24,140.57980831835,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,70289.904159175,70289.904159175,70289.904159175,70289.904159175,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,119291.8131833635,119322.90992702103,115815.87788554747,122532.826903882,-0.0030820678386683786,-0.0030812670958946242,-0.003174275076222366,-0.003000791258114588,0.19291813183363793,0.19322909927021148,0.15815877885547525,0.22532826903882364
2021-11-26,139.454488986325,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,69727.2444931625,69727.2444931625,69727.2444931625,69727.2444931625,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,118729.153517351,118760.25026100854,115253.21821953499,121970.16723786952,-0.004716666223755217,-0.00471543701336663,-0.004858225627478396,-0.0045919096149952265,0.18729153517351294,0.1876025026100867,0.15253218219535047,0.21970167237869886
2021-11-29,140.92024105745,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,70460.120528725,70460.120528725,70460.120528725,70460.120528725,49001.9090241885,49033.00576784603,45525.973726372475,52242.92274470701,119462.0295529135,119493.12629657103,115986.09425509747,122703.043273432,0.006172671276186481,0.006171054994847269,0.006358833591670221,0.006008649919559517,0.19462029552913784,0.19493126296571184,0.15986094255097516,0.22703043273432377
