Date,MMM Adj. Close,MMM P/S (LTM),MMM P/FCF (LTM),MMM P/E (LTM),MMM Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow,ps_Signal_sma,ps_Signal_ema,ps_Signal_sma30,ps_Signal_ema30,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_sma30,pfcf_Signal_ema30,pe_Signal_sma,pe_Signal_ema,pe_Signal_sma30,pe_Signal_ema30,ps_Entry/Exit_sma,ps_Entry/Exit_ema,ps_Entry/Exit_sma30,ps_Entry/Exit_ema30,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pfcf_Entry/Exit_sma30,pfcf_Entry/Exit_ema30,pe_Entry/Exit_sma,pe_Entry/Exit_ema,pe_Entry/Exit_sma30,pe_Entry/Exit_ema30,ps_Position_sma,ps_Position_ema,ps_Position_sma30,ps_Position_ema30,pfcf_Position_sma,pfcf_Position_ema,pfcf_Position_sma30,pfcf_Position_ema30,pe_Position_sma,pe_Position_ema,pe_Position_sma30,pe_Position_ema30,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,ps_Entry/Exit Position_sma30,ps_Entry/Exit Position_ema30,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma30,pfcf_Entry/Exit Position_ema30,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,pe_Entry/Exit Position_sma30,pe_Entry/Exit Position_ema30,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,ps_Portfolio Holdings_sma30,ps_Portfolio Holdings_ema30,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma30,pfcf_Portfolio Holdings_ema30,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,pe_Portfolio Holdings_sma30,pe_Portfolio Holdings_ema30,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,ps_Portfolio Cash_sma30,ps_Portfolio Cash_ema30,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pfcf_Portfolio Cash_sma30,pfcf_Portfolio Cash_ema30,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,pe_Portfolio Cash_sma30,pe_Portfolio Cash_ema30,ps_Portfolio Total_sma,ps_Portfolio Total_ema,ps_Portfolio Total_sma30,ps_Portfolio Total_ema30,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pfcf_Portfolio Total_sma30,pfcf_Portfolio Total_ema30,pe_Portfolio Total_sma,pe_Portfolio Total_ema,pe_Portfolio Total_sma30,pe_Portfolio Total_ema30,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,ps_Portfolio Daily Returns_sma30,ps_Portfolio Daily Returns_ema30,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma30,pfcf_Portfolio Daily Returns_ema30,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma30,pe_Portfolio Daily Returns_ema30,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,ps_Portfolio Cumulative Returns_sma30,ps_Portfolio Cumulative Returns_ema30,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma30,pfcf_Portfolio Cumulative Returns_ema30,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma30,pe_Portfolio Cumulative Returns_ema30
2022-03-01,108.7328051493,2.338190496393721,14.128648948897624,14.303359683794469,,-0.0262361251261352,2.4035629104794234,2.6065020368982306,2.8267177090959894,2.415214498091985,2.568029148314169,2.8056375743586903,14.523665475987013,15.462498595121684,15.553636628361245,14.582581271107692,15.183423554588517,15.533097203758777,14.703260869565218,15.880072450305931,16.97986713107753,14.771132683002378,15.638812963572525,16.867366296276654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,54366.402574650005,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,96076.04067380002,83782.63054316503,86535.63949577752,88693.736143435,127080.24466437602,124617.78423067252,111834.848196776,124241.2174330825,111945.80423964252,121340.01474428055,85573.86665182948,95281.53863569647,-0.015017241416480864,-0.017182856485513986,-0.016645307342699645,-0.01624687380776657,-0.011395183185952562,-0.011617737230014136,-0.012928498576135317,-0.011652539496388004,-0.012915849890200115,-0.01192782496110778,-0.01682923715518192,-0.015140566286315327,-0.03923959326199877,-0.1621736945683514,-0.13464360504222472,-0.11306263856565091,0.27080244664376063,0.24617784230672557,0.11834848196775893,0.2424121743308263,0.11945804239642488,0.213400147442804,-0.144261333481706,-0.047184613643036166
2022-03-02,110.588211219896,2.378089152877952,14.36973884806016,14.547430830039527,,0.0170639032815198,2.3872157686324424,2.588832357999371,2.8208786658683347,2.408464435325797,2.55577495506022,2.7971712689828343,14.424886942403006,15.414241495302086,15.551938480687236,14.543882648735412,15.13092776707056,15.510060404636029,14.60326086956522,15.783539886444808,16.951388887138535,14.730459618827314,15.568401213022009,16.82142698011354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,55294.105609948,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,97003.743709098,84710.333578463,87463.3425310755,89621.43917873298,128007.947699674,125545.4872659705,112762.551232074,125168.92046838047,112873.50727494052,122267.71777957852,86501.56968712748,96209.24167099447,0.009655924919384828,0.011072737025367374,0.010720473560991595,0.01045962291855318,0.00730013573508681,0.007444387179768475,0.008295294805297893,0.007466950618039814,0.00828707285278929,0.007645483126510921,0.010840961985187691,0.009736440538024915,-0.029962562909018997,-0.15289666421537162,-0.12536657468924495,-0.10378560821267113,0.2800794769967405,0.25545487265970523,0.12762551232073882,0.25168920468380596,0.128735072749405,0.2226771777957839,-0.134984303128726,-0.03790758329005639
2022-03-03,111.39948189044,2.395534719275916,14.47515467441463,14.65415019762846,,0.0073359597880722,2.375375398104936,2.5716354484654502,2.815355680917372,2.4061135778621825,2.5454368753322,2.789218069978737,14.353340830627245,15.368906772855706,15.551989576798258,14.53138665340436,15.088619825608887,15.489567221859367,14.530830039525693,15.689912349749276,16.92480944356491,14.71658517860934,15.509417276545006,16.77851060818314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,55699.74094522,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,97409.37904437,85115.968913735,87868.9778663475,90027.07451400498,128413.583034946,125951.1226012425,113168.186567346,125574.55580365247,113279.14261021253,122673.35311485053,86907.20502239949,96614.87700626647,0.004181646189743482,0.0047884988541131435,0.004637775364323415,0.00452609709227092,0.003168829299753151,0.003230983001504928,0.003597252198002998,0.0032407033132035856,0.0035937160549459612,0.003317599630045187,0.0046893407453665326,0.004216178489995226,-0.025906209556298965,-0.14884031086265148,-0.12131022133652491,-0.0997292548599511,0.28413583034946055,0.25951122601242527,0.13168186567345885,0.255745558036526,0.13279142610212502,0.22673353114850392,-0.13092794977600586,-0.03385122993733636
2022-03-04,110.220134711964,2.370174034789988,14.32191129721415,14.49901185770751,,-0.0105866486850978,2.372290117380852,2.5562629833660813,2.809690705298784,2.39957911548542,2.534129595297219,2.7809201682918308,14.334697846521962,15.332984857841108,15.551056130078484,14.49330022500614,15.03915475926084,15.466445322361444,14.511956521739132,15.60712713389736,16.89733411833644,14.677026392990824,15.444229830168394,16.733372019064813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,55110.067355982,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,96819.705455132,84526.29532449701,87279.3042771095,89437.40092476699,127823.909445708,125361.44901200451,112578.51297810799,124984.88221441448,112689.46902097452,122083.67952561253,86317.53143316148,96025.20341702848,-0.006053560704553873,-0.006927884353118641,-0.006710827911699524,-0.006549958358874175,-0.004591987664400943,-0.004681765251945302,-0.005210595019008224,-0.004695804699162198,-0.005205491281541907,-0.004806859633859739,-0.006785094389884283,-0.006103341509193783,-0.0318029454486789,-0.15473704675503142,-0.12720695722890485,-0.10562599075233103,0.2782390944570805,0.2536144901200452,0.1257851297810788,0.24984882214414594,0.12689469020974498,0.22083679525612387,-0.1368246856683859,-0.03974796582971629
2022-03-07,107.628575625504,2.314445142129826,13.985166296359596,14.15810276679842,,-0.0235125741157227,2.3652795842172254,2.539533136278835,2.803593384235197,2.384100211238948,2.5199564047702907,2.7716830390609,14.292336301486923,15.28855893358068,15.547368544103414,14.400912237979496,14.971155503589792,15.43711306442081,14.46907114624506,15.515978793074677,16.867183472806047,14.582676642774022,15.36125389059614,16.682376588326864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,53814.287812752,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,95523.92591190201,83230.51578126702,85983.52473387952,88141.621381537,126528.12990247802,124065.66946877452,111282.733434878,123689.10267118449,111393.68947774451,120787.89998238254,85021.75188993147,94729.42387379847,-0.013383427858396857,-0.015329898681297749,-0.014846355089127683,-0.01448811716163323,-0.01013722353547919,-0.01033634784411197,-0.01151000762891552,-0.010367490213792796,-0.01149867467197685,-0.0106138637716775,-0.015011777117761693,-0.013494160877770334,-0.04476074088097881,-0.16769484218733133,-0.14016475266120476,-0.11858378618463095,0.2652812990247806,0.2406566946877453,0.1128273343487789,0.23689102671184603,0.11393689477744506,0.20787899982382396,-0.14978248110068604,-0.052705761262016315
2022-03-08,109.22106990472,2.34869014283694,14.192093659203556,14.367588932806326,,0.0147962032384143,2.36309888841748,2.5238632270786785,2.797565303431748,2.377662016984037,2.5089069685165266,2.7633069421059697,14.27915932319262,15.250586975451489,15.544409125573912,14.362945223656595,14.920893449113262,15.412459214812548,14.455731225296445,15.431324110635304,16.837523177205146,14.543569786416258,15.297146473964538,16.636539209009623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,54610.53495236,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,96320.17305151,84026.76292087501,86779.77187348751,88937.86852114499,127324.37704208601,124861.91660838251,112078.98057448599,124485.34981079248,112189.93661735252,121584.14712199054,85817.99902953948,95525.67101340648,0.008335578045047587,0.00956676925684996,0.009260461723014757,0.009033724670905352,0.006293044402234438,0.006417949002470724,0.007155172370689078,0.006437488205607966,0.007148045309757878,0.006592110134575835,0.009365216805210297,0.008405489097756957,-0.03679826948489873,-0.15973237079125147,-0.1322022812651249,-0.11062131478855108,0.27324377042086034,0.24861916608382506,0.12078980574485887,0.24485349810792578,0.12189936617352526,0.21584147121990394,-0.14182000970460595,-0.04474328986593623
2022-03-09,110.12248176088,2.3680741055013432,14.309222355152963,14.48616600790514,,0.0082530949105916,2.3666849215103944,2.5091223683580823,2.7912062996315763,2.37591876035082,2.499820977354257,2.7554805493019177,14.300828131943256,15.161514498940354,15.540045088837145,14.353177429383209,14.88143079789002,15.39061294036384,14.477667984189726,15.34189723316783,16.80596681580141,14.533132735777873,15.24482515357361,16.593957561463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,55061.240880440004,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,96770.87897959001,84477.46884895502,87230.47780156751,89388.574449225,127775.08297016601,125312.62253646251,112529.68650256601,124936.05573887248,112640.64254543252,122034.85305007054,86268.70495761948,95976.37694148647,0.004679247490958938,0.00536383781087002,0.0051936749584575725,0.005067649310404265,0.003539824333332664,0.0036096348696423863,0.004021324299791296,0.0036205539749458726,0.0040173472030493595,0.0037069464954817555,0.0052518811109179,0.004718165528685203,-0.03229121020409864,-0.1552253115104515,-0.12769522198432492,-0.106114255507751,0.27775082970166043,0.2531262253646249,0.12529686502565895,0.24936055738872565,0.12640642545432534,0.22034853050070402,-0.13731295042380587,-0.04023623058513648
2022-03-10,108.116840380924,2.3249447885730445,14.048611006665526,14.222332015810276,,-0.018212824010914,2.3670564474614624,2.495343066585584,2.784146124741352,2.3666507654821336,2.488538642594179,2.7469550886934253,14.303073098615622,15.07825228493135,15.531750187385992,14.297801716161812,14.827700488778763,15.364038644647042,14.479940711462453,15.258333333301886,16.770187169962263,14.47662351396558,15.178857854363072,16.546994679370865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,54058.420190462,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,95768.058289612,83474.64815897701,86227.6571115895,88385.75375924699,126772.262280188,124309.80184648451,111526.86581258799,123933.23504889448,111637.82185545452,121032.03236009253,85265.88426764148,94973.55625150847,-0.01036283539585825,-0.011870865730731595,-0.011496219157015597,-0.011218667443316677,-0.007848327441212888,-0.00800255129674754,-0.008911610092818933,-0.008026671596500501,-0.00890283176051243,-0.0082174941413381,-0.011624385580734642,-0.010448619982700302,-0.042319417103878765,-0.1652535184102315,-0.13772342888410494,-0.11614246240753112,0.2677226228018803,0.2430980184648448,0.11526865812587883,0.23933235048894552,0.11637821855454522,0.2103203236009239,-0.14734115732358588,-0.05026443748491638
2022-03-11,105.885846036928,2.276969480978645,13.758717484190736,13.928853754940713,,-0.0206350309178072,2.351630043841041,2.479500922111912,2.7766428468629942,2.3503450773905903,2.4748890192641446,2.737648442996103,14.209858178089217,14.982525226673504,15.520736255197091,14.19978640125798,14.758733843321473,15.332250106816224,14.385573122529646,15.162154150168949,16.731687980891778,14.377029012324694,15.09821242859389,16.495150304629675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,52942.923018464004,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,94652.56111761401,82359.15098697902,85112.15993959151,87270.256587249,125656.76510819001,123194.30467448651,110411.36864059,122817.73787689648,110522.32468345652,119916.53518809454,84150.38709564348,93858.05907951048,-0.011647904237805706,-0.01336330486680859,-0.012936651758430617,-0.0126207802112146,-0.008799221154013659,-0.008973525461617005,-0.01000204895807344,-0.009000791204699099,-0.009992107992238597,-0.009216544994296916,-0.013082573195353886,-0.011745344873092312,-0.05347438882385869,-0.17640849013021143,-0.14887840060408486,-0.12729743412751104,0.2565676510819004,0.23194304674486488,0.10411368640589891,0.2281773787689656,0.1052232468345653,0.19916535188094397,-0.1584961290435658,-0.061419409204896414
2022-03-14,107.778810934864,2.317675802573893,14.004687745684498,14.17786561264822,,0.0178774120317819,2.343278786593127,2.468822027602885,2.769448343328303,2.3444052092421,2.46474623109058,2.729332153086752,14.159395231584345,14.917997399743632,15.511699554496786,14.164313918426435,14.710085707990055,15.305961743229458,14.334486166007906,15.0975296442447,16.69510167752019,14.34081748511079,15.038835214661912,16.449263479045886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,53889.405467432,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,95599.043566582,83305.633435947,86058.6423885595,88216.73903621698,126603.247557158,124140.7871234545,111357.851089558,123764.22032586447,111468.80713242452,120863.01763706253,85096.86954461149,94804.54152847847,0.009999543993235438,0.011492134603447113,0.011120413929569528,0.010845418427545717,0.007532284060894456,0.007682842575140514,0.008572327837443883,0.007706398646722068,0.008563721869575103,0.007892843530572291,0.01124751152828618,0.010084189447878922,-0.0440095643341788,-0.16694366564053154,-0.13941357611440508,-0.11783260963783115,0.26603247557158016,0.24140787123454466,0.11357851089557891,0.23764220325864538,0.1146880713242453,0.20863017637062398,-0.1490313045538859,-0.05195458471521641
2022-03-15,108.402287468708,2.331083043416773,14.08570176038284,14.259881422924902,,0.0057847783663227,2.342568041295432,2.457015734049875,2.7623695871579907,2.3419829972738584,2.456122799627753,2.721446032103188,14.155100512732869,14.846657200022786,15.50338304169926,14.150020798782146,14.669802872660558,15.281798179212691,14.33013833992095,15.026021080348055,16.659227912561846,14.326101837440628,14.98858013132404,16.40590937892468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,54201.143734353995,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,95910.781833504,83617.37170286902,86370.38065548151,88528.47730313899,126914.98582408001,124452.52539037651,111669.58935647999,124075.95859278648,111780.5453993465,121174.75590398454,85408.60781153347,95116.27979540046,0.0032608931563724575,0.003742103073517855,0.003622393501334864,0.0035337768129699576,0.0024623244106061204,0.002511167152597471,0.002799427825446177,0.00251880766590884,0.002796641275183198,0.0025792692671147144,0.0036633341342662273,0.0032882208161764126,-0.04089218166495856,-0.1638262829713114,-0.13629619344518484,-0.11471522696861114,0.26914985824080007,0.24452525390376478,0.11669589356479881,0.2407595859278655,0.11780545399346498,0.2117475590398441,-0.14591392188466612,-0.0488372020459964
2022-03-16,109.303699324868,2.3504670060811765,14.20283045633225,14.378458498023717,,0.0083154320559906,2.339805826615754,2.445095376362608,2.755534648007079,2.3435255443297343,2.449306296818297,2.7140999127760197,14.138409673560073,14.774627761288668,15.496483140163086,14.159622554700348,14.639675619994216,15.260432481729913,14.313241106719367,14.953820816846555,16.62483342659803,14.335621230273915,14.949217445304663,16.36576183672862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,54651.849662434004,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,96361.48776158401,84068.07763094902,86821.08658356151,88979.183231219,127365.69175216001,124903.23131845651,112120.29528456001,124526.66452086648,112231.25132742652,121625.46183206454,85859.31373961348,95566.98572348047,0.004699220665955961,0.005390099197108977,0.005218292714001205,0.00509108415517745,0.003551242787867004,0.003621508898001391,0.004036066852912246,0.003632500068439626,0.0040320605564216905,0.003719470484736309,0.0052770550841265695,0.004738473046354441,-0.036385122384158586,-0.15931922369051144,-0.13178913416438476,-0.11020816768781116,0.27365691752160015,0.24903231318456465,0.1212029528455989,0.2452666452086656,0.12231251327426507,0.21625461832064397,-0.14140686260386592,-0.04433014276519631
2022-03-17,110.941264196892,2.3856812049215104,14.41561425397368,14.593873517786562,,0.0149817881932512,2.338820475180314,2.4347639679215574,2.7492717513725835,2.3511902098918758,2.445201452179795,2.707596572026425,14.132455631515978,14.712199638671452,15.492790503530978,14.206166500022771,14.625220047992892,15.243703407912957,14.30721343873518,14.891337285887529,16.593884527102762,14.382576191639853,14.92629203062608,16.330674939323828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,55470.632098446,41709.638099150005,29416.227968515013,32169.236921127507,34327.33356878499,72713.84208972601,70251.38165602251,57468.445622126,69874.81485843248,57579.40166499252,66973.61216963053,31207.46407717948,40915.13606104647,97180.27019759601,84886.86006696102,87639.86901957351,89797.965667231,128184.47418817201,125722.01375446851,112939.07772057201,125345.44695687848,113050.03376343852,122444.24426807654,86678.09617562548,96385.76815949247,0.008496988320041421,0.009739516580911767,0.009430686348574469,0.009201954954838554,0.006428594896695339,0.00655533429655164,0.007302713874717703,0.006575157530817721,0.0072954941366845105,0.00673199857725959,0.009536326350046753,0.008567628557220708,-0.028197298024038586,-0.15113139933039144,-0.12360130980426476,-0.10202034332769117,0.28184474188172026,0.25722013754468476,0.129390777205719,0.2534544695687855,0.13050033763438518,0.22444244268076385,-0.1332190382437458,-0.03614231840507642
