Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,PG,PG,PG,PG,PG,PG,MMM,MMM,MMM,MMM,MMM,MMM
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,133.52549743652344,135.38900756835938,131.76499938964844,134.51950073242188,134.51950073242188,26236000,237.2100067138672,242.1699981689453,233.80999755859375,241.57000732421875,241.22596740722656,52886600,152.3300018310547,158.94000244140625,152.25,158.24000549316406,150.44692993164062,8888800,120.74414825439453,126.88963317871094,120.69397735595703,125.844482421875,110.69819641113281,8052309
2022-02-28,133.2845001220703,135.6405029296875,132.82525634765625,134.89100646972656,134.89100646972656,29676000,239.9199981689453,246.64999389648438,237.07000732421875,243.85000610351562,243.5027313232422,47731900,156.2899932861328,157.19000244140625,153.82000732421875,155.88999938964844,148.21266174316406,8669200,124.82441711425781,125.10869598388672,122.70066833496094,124.28929901123047,109.33019256591797,5041499
2022-03-01,134.47999572753906,136.11099243164062,133.3784942626953,134.16799926757812,134.16799926757812,24640000,242.91000366210938,243.77000427246094,231.32000732421875,234.77000427246094,234.43563842773438,41205600,154.30999755859375,155.39999389648438,152.33999633789062,153.30999755859375,145.75970458984375,8311900,124.23076629638672,124.59866333007812,120.5267562866211,121.02842712402344,106.4617919921875,3963424
2022-03-02,134.60824584960938,135.61549377441406,133.4324951171875,134.75149536132812,134.75149536132812,23966000,237.55999755859375,244.08999633789062,234.14999389648438,242.1999969482422,241.89627075195312,38964200,152.9600067138672,155.0800018310547,152.60000610351562,153.7899932861328,146.21607971191406,6111300,121.74748992919922,124.05518341064453,121.17057037353516,123.09364318847656,108.27843475341797,4466582
2022-03-03,135.97850036621094,136.71380615234375,133.43099975585938,134.30799865722656,134.30799865722656,19780000,242.6199951171875,243.25999450683594,234.69000244140625,237.13999938964844,236.84262084960938,36509500,153.77000427246094,155.86000061035156,153.77000427246094,154.36000061035156,146.7580108642578,7451200,124.18060302734375,125.40969848632812,123.344482421875,123.99665832519531,109.0727767944336,4549823
2022-03-04,133.38250732421875,134.19900512695312,130.4084930419922,132.1219940185547,132.1219940185547,24446000,233.83999633789062,236.8000030517578,224.82000732421875,229.36000061035156,229.0723876953125,43141500,153.1199951171875,155.35000610351562,152.5500030517578,155.13999938964844,147.49960327148438,8639100,122.20735931396484,123.48662567138672,121.85618591308594,122.68394470214844,107.91804504394531,3869299
2022-03-07,131.9040069580078,131.9040069580078,126.41000366210938,126.4645004272461,126.4645004272461,39178000,228.1699981689453,230.3300018310547,213.3000030517578,213.52000427246094,213.25225830078125,45082100,154.49000549316406,154.52000427246094,151.13999938964844,152.83999633789062,145.31283569335938,8374500,121.85618591308594,121.85618591308594,119.2056884765625,119.79933166503906,105.38063049316406,5446584
2022-03-08,126.25050354003906,131.2465057373047,125.86074829101562,127.27850341796875,127.27850341796875,35250000,213.08999633789062,223.72999572753906,206.5,215.13999938964844,214.8701934814453,55746700,152.17999267578125,152.9499969482422,146.5800018310547,146.7899932861328,139.5608367919922,9517200,121.43812561035156,124.97491455078125,119.78260803222656,121.57190704345703,106.93986511230469,5507939
2022-03-09,131.39999389648438,134.19850158691406,130.08799743652344,133.86599731445312,133.86599731445312,32258000,223.8699951171875,232.1999969482422,222.47000122070312,230.13999938964844,229.85137939453125,49274200,148.8300018310547,150.47000122070312,147.80999755859375,148.77000427246094,141.44329833984375,7044100,123.6287612915039,124.79933166503906,122.4832763671875,122.57524871826172,107.82243347167969,3991411
2022-03-10,131.46249389648438,133.5384979248047,131.4010009765625,132.6820068359375,132.6820068359375,24266000,225.30999755859375,227.8800048828125,218.82000732421875,226.5800018310547,226.29586791992188,42806600,147.8000030517578,148.27999877929688,143.94000244140625,144.94000244140625,137.8019256591797,9221000,121.52173614501953,122.04013061523438,119.84114074707031,120.34281158447266,105.85868835449219,4537624
2022-03-11,133.99949645996094,134.1999969482422,130.29649353027344,130.47549438476562,130.47549438476562,26600000,230.22000122070312,231.4499969482422,220.4600067138672,221.0,220.7228546142578,36720900,145.39999389648438,146.16000366210938,143.02999877929688,143.22000122070312,136.16665649414062,7086100,119.95819091796875,120.80267333984375,117.75083923339844,117.85953521728516,103.6742935180664,4962682
2022-03-14,130.572998046875,131.0260009765625,126.41300201416016,126.74099731445312,126.74099731445312,30254000,218.69000244140625,222.6199951171875,211.58999633789062,213.3000030517578,213.0325164794922,38535400,144.4499969482422,146.0399932861328,143.35000610351562,145.0500030517578,137.90650939941406,7964600,118.26923370361328,121.47993469238281,118.26923370361328,119.966552734375,105.52771759033203,4676480
2022-03-15,127.74150085449219,130.51724243164062,126.56800079345703,129.66050720214844,129.66050720214844,30292000,215.17999267578125,230.3800048828125,213.22000122070312,229.72999572753906,229.44189453125,49199600,147.00999450683594,150.5399932861328,146.88999938964844,150.27000427246094,142.86944580078125,9868400,121.1287612915039,121.6387939453125,119.22240447998047,120.66053771972656,106.13818359375,3991411
2022-03-16,131.0,133.77099609375,129.2010040283203,133.6905059814453,133.6905059814453,32058000,235.0,245.97000122070312,231.72000122070312,244.9600067138672,244.65281677246094,67142200,150.6300048828125,151.7899932861328,148.0399932861328,149.75999450683594,142.38453674316406,6908900,121.03678894042969,122.29933166503906,119.43143463134766,121.66387939453125,107.020751953125,4561305
2022-03-17,133.3209991455078,134.739501953125,132.718994140625,134.60049438476562,134.60049438476562,23994000,241.1999969482422,248.4199981689453,239.05999755859375,247.66000366210938,247.34942626953125,47194100,149.99000549316406,150.47000122070312,148.5,150.22999572753906,142.8314208984375,6003800,121.49665832519531,123.50334167480469,120.5267562866211,123.48662567138672,108.62411499023438,3332893
2022-03-18,133.88400268554688,136.9134979248047,132.9320068359375,136.80149841308594,136.80149841308594,45900000,247.99000549316406,265.69000244140625,246.24000549316406,264.5299987792969,264.19830322265625,73071900,150.8699951171875,150.8699951171875,148.24000549316406,150.14999389648438,142.75534057617188,15570300,122.96822357177734,124.1220703125,121.42140197753906,124.01337432861328,109.08747100830078,9426992
2022-03-21,136.84750366210938,137.58250427246094,134.6114959716797,136.47850036621094,136.47850036621094,26632000,265.07000732421875,271.5199890136719,259.6700134277344,267.3399963378906,267.0047607421875,59172700,150.44000244140625,151.4199981689453,149.24000549316406,150.72000122070312,143.29727172851562,6937500,124.32273864746094,125.20066833496094,123.24414825439453,124.23076629638672,109.27870178222656,5399820
2022-03-22,136.5,141.5,136.5,140.27749633789062,140.27749633789062,29776000,267.2699890136719,272.3800048828125,260.7200012207031,265.239990234375,264.9073791503906,54700700,153.42999267578125,153.60000610351562,150.52000427246094,151.8800048828125,144.40016174316406,7292100,124.95819091796875,126.12039947509766,124.16387939453125,125.36788940429688,110.2789535522461,5085392
2022-03-23,139.1385040283203,140.02499389648438,138.16650390625,138.5034942626953,138.5034942626953,25302000,261.260009765625,266.1199951171875,255.75,256.3399963378906,256.0185241699219,50212000,152.1999969482422,153.00999450683594,150.69000244140625,150.82000732421875,143.39236450195312,5531900,125.15885925292969,125.23411560058594,123.3779296875,123.47826385498047,108.61676025390625,3154091
2022-03-24,139.2725067138672,141.39649963378906,138.03939819335938,141.31199645996094,141.31199645996094,20544000,261.6600036621094,283.20001220703125,259.07000732421875,281.5,281.1470031738281,87737900,150.88999938964844,151.55999755859375,150.16000366210938,151.0800018310547,143.63955688476562,4203100,123.84615325927734,124.77424621582031,123.24414825439453,124.56521606445312,109.5728988647461,2425608
2022-03-25,141.75399780273438,141.95950317382812,139.69949340820312,141.52149963378906,141.52149963378906,19270000,278.8599853515625,283.5799865722656,272.7099914550781,276.9200134277344,276.57275390625,57901600,151.6300048828125,153.9199981689453,151.50999450683594,152.8300018310547,145.3033447265625,5047700,124.80769348144531,126.40467834472656,124.5066909790039,125.80267333984375,110.66140747070312,2688369
2022-03-28,140.6844940185547,141.97650146484375,139.82815551757812,141.9499969482422,141.9499969482422,23774000,277.55999755859375,282.5,272.05999755859375,282.19000244140625,281.8361511230469,42549400,153.63999938964844,153.89999389648438,152.6300048828125,153.8800048828125,146.30166625976562,4234000,125.35953521728516,125.5267562866211,123.06856536865234,124.97491455078125,109.93328857421875,3205160
2022-03-29,143.16050720214844,144.16250610351562,142.48399353027344,143.25,143.25,28678000,286.95001220703125,289.4599914550781,279.79998779296875,286.55999755859375,286.20062255859375,48898400,155.3699951171875,156.47000122070312,154.02000427246094,155.4600067138672,147.8038330078125,5643400,126.25418090820312,127.85953521728516,125.45150756835938,127.15718841552734,111.8529052734375,3221067
2022-03-30,142.8699951171875,143.48049926757812,142.16799926757812,142.64450073242188,142.64450073242188,21046000,283.0400085449219,284.9599914550781,275.0299987792969,276.8999938964844,276.552734375,46348700,152.5,154.42999267578125,151.94000244140625,154.38999938964844,146.78652954101562,5779300,126.53009796142578,128.14381408691406,126.06187438964844,126.61370849609375,111.37483978271484,2864540
2022-03-31,142.44850158691406,142.64450073242188,139.61900329589844,139.64950561523438,139.64950561523438,29516000,277.82000732421875,282.4800109863281,272.70001220703125,272.8599853515625,272.5177917480469,52344000,154.10000610351562,154.33999633789062,152.39999389648438,152.8000030517578,145.27484130859375,7538600,125.7943115234375,126.46321105957031,124.41471862792969,124.48160552978516,109.49935150146484,3819785
2022-04-01,140.00999450683594,140.9499969482422,138.7969970703125,140.6999969482422,140.6999969482422,23480000,273.75,274.9599914550781,262.6700134277344,267.1199951171875,266.7850036621094,51723500,153.52000427246094,155.4600067138672,152.05999755859375,155.08999633789062,147.4520721435547,5742600,125.10869598388672,125.3010025024414,122.7842788696289,125.15885925292969,110.0950927734375,2626894
2022-04-04,140.82449340820312,144.0437469482422,140.82449340820312,143.6425018310547,143.6425018310547,19076000,267.2799987792969,275.5799865722656,266.1300048828125,273.6000061035156,273.25689697265625,39712000,153.80999755859375,154.35000610351562,151.25999450683594,154.0800018310547,146.49180603027344,5992000,124.63211059570312,125.42642211914062,122.14046478271484,125.02508544921875,109.97742462158203,3147633
2022-04-05,143.39950561523438,143.58999633789062,140.94349670410156,141.06300354003906,141.06300354003906,19256000,272.5400085449219,273.19000244140625,258.20001220703125,259.30999755859375,258.9847717285156,43661500,153.61000061035156,157.3699951171875,153.5399932861328,154.6199951171875,147.00521850585938,7653000,124.28929901123047,125.94481658935547,124.1722412109375,124.49832916259766,109.5140609741211,2569726
2022-04-06,139.1614990234375,139.84849548339844,136.41810607910156,137.17599487304688,137.17599487304688,23574000,249.33999633789062,253.0,240.02999877929688,244.07000732421875,243.76394653320312,70383300,154.4199981689453,157.2899932861328,153.94000244140625,156.8300018310547,149.10635375976562,8884700,123.18561553955078,125.74414825439453,122.95150756835938,125.66889953613281,110.54374694824219,3235778
2022-04-07,136.6179962158203,137.70150756835938,134.8572540283203,136.46499633789062,136.46499633789062,19448000,244.41000366210938,247.22000122070312,234.77999877929688,242.0800018310547,241.77642822265625,55799200,157.8699951171875,159.38999938964844,156.97000122070312,158.86000061035156,151.036376953125,6889700,124.90802764892578,125.81103515625,123.3779296875,125.37625122070312,110.28631591796875,2630004
2022-04-08,136.25,136.25,133.75250244140625,134.010498046875,134.010498046875,16434000,239.1699981689453,239.22999572753906,230.6199951171875,231.19000244140625,230.90008544921875,52478100,159.6999969482422,160.52999877929688,158.9199981689453,160.10000610351562,152.21533203125,6045400,126.25418090820312,126.79766082763672,124.89966583251953,125.25919342041016,110.183349609375,3337438
2022-04-11,132.89999389648438,132.93919372558594,129.61749267578125,129.79649353027344,129.79649353027344,24188000,222.13999938964844,223.1999969482422,216.60000610351562,219.1699981689453,218.8951416015625,57520700,159.9499969482422,161.2100067138672,158.6300048828125,159.49000549316406,151.6353759765625,6158400,125.7943115234375,127.27424621582031,125.38461303710938,125.51839447021484,110.4113540649414,2964645
2022-04-12,132.42349243164062,132.42349243164062,127.57599639892578,128.37449645996094,128.37449645996094,23004000,225.3699951171875,227.25,212.82000732421875,215.0399932861328,214.7703399658203,66225800,159.30999755859375,160.6300048828125,158.6999969482422,159.00999450683594,151.1790008544922,7221500,126.53845977783203,126.69732666015625,123.8210678100586,124.23076629638672,109.27870178222656,3125028
2022-04-13,128.62649536132812,130.65574645996094,128.4385986328125,130.28599548339844,130.28599548339844,19542000,217.27999877929688,225.0,214.5500030517578,222.02999877929688,221.75157165527344,51694300,159.0800018310547,160.41000366210938,158.7100067138672,159.4600067138672,151.60684204101562,5247700,124.18060302734375,124.72408294677734,123.38629150390625,124.29766082763672,109.33753204345703,2382552
2022-04-14,130.64950561523438,130.7102508544922,127.11150360107422,127.25299835205078,127.25299835205078,23484000,225.0500030517578,227.77000427246094,211.6300048828125,212.5800018310547,212.31341552734375,56909700,159.97999572753906,160.3000030517578,158.4499969482422,158.57000732421875,150.7606964111328,7806500,124.28929901123047,125.07524871826172,123.08528137207031,123.22742462158203,108.3961181640625,2787996
2022-04-18,127.41000366210938,128.71200561523438,126.57845306396484,127.96099853515625,127.96099853515625,14918000,212.0,220.8800048828125,210.7899932861328,217.8300018310547,217.5568389892578,52570100,158.47999572753906,158.97999572753906,156.52999877929688,157.05999755859375,149.32504272460938,6034500,123.28594970703125,124.02173614501953,121.86454772949219,122.22408294677734,107.5135498046875,2123857
2022-04-19,128.07699584960938,130.90374755859375,127.45149993896484,130.531005859375,130.531005859375,22720000,217.1999969482422,223.72999572753906,213.13999938964844,221.97999572753906,221.70162963867188,51278100,156.77000427246094,160.02999877929688,156.3000030517578,159.41000366210938,151.559326171875,7897000,122.7842788696289,125.91136932373047,122.7842788696289,125.50167083740234,110.39664459228516,2746016
2022-04-20,131.28399658203125,131.92349243164062,127.89405059814453,128.24549865722656,128.24549865722656,22610000,225.1699981689453,226.6999969482422,212.0,214.82000732421875,214.5506134033203,46897400,160.5,164.47999572753906,160.0,163.64999389648438,155.5904998779297,10196100,126.09532165527344,127.50836181640625,125.8612060546875,125.91136932373047,110.75702667236328,2367960
2022-04-21,129.35000610351562,130.3074951171875,124.6500015258789,124.9375,124.9375,30158000,217.08999633789062,223.9199981689453,200.0,201.8300018310547,201.576904296875,65620900,163.82000732421875,164.89999389648438,162.42999267578125,162.61000061035156,155.46908569335938,9365700,127.07357788085938,128.01004028320312,126.51337432861328,126.89799499511719,111.62490844726562,2795291
2022-04-22,125.0,125.4520034790039,119.1405029296875,119.61399841308594,119.61399841308594,46410000,203.02999877929688,204.86000061035156,195.0,195.14999389648438,194.9052734375,62471300,163.24000549316406,163.52000427246094,160.91000366210938,161.25,154.1687774658203,9394600,126.08695983886719,126.24581909179688,123.94648742675781,124.72408294677734,109.71263885498047,3776250
2022-04-25,119.42949676513672,123.27799987792969,118.76924896240234,123.25,123.25,34522000,192.02000427246094,199.4499969482422,190.9600067138672,199.02000427246094,198.7704315185547,64156600,161.6999969482422,163.2899932861328,159.8000030517578,162.5500030517578,155.41172790527344,6986800,124.33946228027344,124.60702514648438,121.9732437133789,124.24748992919922,109.29340362548828,4104911
2022-04-26,122.75,122.75,119.16184997558594,119.50599670410156,119.50599670410156,49394000,197.17999267578125,197.8800048828125,186.6999969482422,187.8800048828125,187.6444091796875,65314300,162.67999267578125,163.63999938964844,159.75,159.7899932861328,152.7729034423828,7769500,121.58026885986328,122.89297485351562,119.4565200805664,120.58528137207031,106.07197570800781,5789118
2022-04-27,114.37300109863281,117.5,113.12425231933594,115.02050018310547,115.02050018310547,62238000,185.97999572753906,191.6699981689453,182.89999389648438,184.14999389648438,183.9190673828125,49946000,160.2100067138672,161.4499969482422,159.11000061035156,159.36000061035156,152.36180114746094,6754900,121.05351257324219,122.14046478271484,120.17558288574219,120.57691955566406,106.06462097167969,3736663
2022-04-28,117.11499786376953,120.4384994506836,115.1438980102539,119.4114990234375,119.4114990234375,36790000,189.6699981689453,200.3699951171875,184.89999389648438,197.82000732421875,197.57192993164062,57032700,160.5399932861328,163.7100067138672,159.27000427246094,163.41000366210938,156.23394775390625,9306800,121.02842712402344,123.52006530761719,120.50167083740234,123.0267562866211,108.2196044921875,3035089
2022-04-29,117.5780029296875,118.95999908447266,114.69400024414062,114.96649932861328,114.96649932861328,33694000,194.02000427246094,201.27999877929688,185.1699981689453,185.47000122070312,185.23741149902344,50043500,162.47000122070312,162.9499969482422,160.1999969482422,160.5500030517578,153.49951171875,10637000,123.16053771972656,124.21405029296875,120.29264068603516,120.58528137207031,106.07197570800781,4966151
2022-05-02,113.90650177001953,117.3395004272461,113.39949798583984,117.15699768066406,117.15699768066406,30280000,185.41000366210938,195.74000549316406,183.91000366210938,195.3300018310547,195.08506774902344,57204900,161.60000610351562,162.0,156.19000244140625,158.3800048828125,151.4248504638672,10351600,120.8277587890625,123.3277587890625,120.21739196777344,121.99832916259766,107.31495666503906,4445891
2022-05-03,116.76499938964844,119.30000305175781,116.62699890136719,118.12950134277344,118.12950134277344,21216000,194.0,198.25,191.3300018310547,196.02000427246094,195.77418518066406,47575100,158.22000122070312,158.99000549316406,155.00999450683594,156.2100067138672,149.35011291503906,10344000,122.24916076660156,124.4565200805664,122.0066909790039,123.81270599365234,108.91094970703125,3000405
2022-05-04,118.00350189208984,123.14299774169922,115.7385025024414,122.57499694824219,122.57499694824219,33232000,199.22999572753906,204.0,187.50999450683594,203.33999633789062,203.08502197265625,64885500,155.8300018310547,157.5500030517578,155.14999389648438,157.36000061035156,150.44961547851562,7771000,124.58193969726562,129.3143768310547,123.6454849243164,128.95484924316406,113.43421173095703,4418263
2022-05-05,120.22049713134766,121.2332534790039,115.18250274658203,116.74649810791016,116.74649810791016,43090000,198.6699981689453,199.25,185.0,188.44000244140625,188.2036895751953,62633100,156.3000030517578,157.2899932861328,153.13999938964844,154.4600067138672,147.67698669433594,8217100,128.0685577392578,128.4698944091797,123.93812561035156,124.966552734375,109.92594146728516,3965816
2022-05-06,115.51899719238281,117.49849700927734,114.14299774169922,115.66000366210938,115.66000366210938,35310000,187.36000061035156,195.1199951171875,179.89999389648438,186.75,186.5158233642578,63329700,154.77000427246094,156.24000549316406,153.8699951171875,156.0,149.14935302734375,7304800,124.80769348144531,125.22575378417969,122.65050506591797,125.02508544921875,109.97742462158203,2954479
2022-05-09,113.30349731445312,115.56289672851562,112.55149841308594,113.08399963378906,113.08399963378906,34520000,180.33999633789062,182.5500030517578,168.27000427246094,169.5,169.2874298095703,64445500,153.9600067138672,156.75999450683594,152.75,155.61000061035156,148.7764892578125,8540800,124.11370849609375,128.5702362060547,123.69564819335938,127.40802764892578,112.07354736328125,4979068
2022-05-10,116.04049682617188,116.69100189208984,113.38330078125,114.58450317382812,114.58450317382812,31158000,176.88999938964844,181.97999572753906,170.25,175.9499969482422,175.7293701171875,76147400,155.5500030517578,156.6199951171875,153.94000244140625,154.7899932861328,147.9924774169922,7447400,128.76254272460938,128.79598999023438,123.86287689208984,124.6822738647461,109.67586517333984,4189827
2022-05-11,113.71050262451172,116.6709976196289,113.6500015258789,113.96099853515625,113.96099853515625,36502000,173.47000122070312,177.52999877929688,165.67999267578125,166.3000030517578,166.09144592285156,67016700,154.02999877929688,155.89999389648438,152.35000610351562,152.61000061035156,145.908203125,7692200,125.40969848632812,125.5267562866211,122.2157211303711,122.41638946533203,107.68269348144531,3286608
2022-05-12,111.93800354003906,114.85649871826172,110.1135025024414,113.16100311279297,113.16100311279297,41464000,162.19000244140625,167.8800048828125,155.6699981689453,161.75,161.54718017578125,70872800,153.52000427246094,153.61000061035156,149.8800048828125,151.99000549316406,145.31544494628906,9600800,122.56688690185547,125.10033416748047,122.08193969726562,125.07524871826172,110.02154541015625,3371524
2022-05-13,114.84549713134766,118.08499908447266,114.0,116.5155029296875,116.5155029296875,29738000,167.8800048828125,179.27999877929688,165.92999267578125,177.05999755859375,176.83795166015625,67043700,152.5800018310547,153.72999572753906,150.4199981689453,153.6199951171875,146.8738555908203,5675500,125.59364318847656,125.71070098876953,123.72073364257812,124.83277893066406,109.8082504272461,3292947
2022-05-16,115.38400268554688,116.60749816894531,114.33499908447266,114.7925033569336,114.7925033569336,23282000,175.08999633789062,177.8800048828125,171.05999755859375,172.63999938964844,172.4235076904297,52144600,153.47000122070312,155.89999389648438,152.02999877929688,155.1199951171875,148.30799865722656,5971000,124.76588439941406,126.1120376586914,122.33277893066406,125.83612060546875,110.69084167480469,3245585
2022-05-17,117.22750091552734,117.22750091552734,115.3375015258789,116.70149993896484,116.70149993896484,21576000,180.74000549316406,183.7100067138672,176.33999633789062,181.77000427246094,181.54205322265625,58583000,155.1300048828125,156.75,153.07000732421875,154.67999267578125,147.88731384277344,6509100,127.08193969726562,127.50836181640625,125.85284423828125,127.37458038330078,112.04413604736328,2519733
2022-05-18,115.23750305175781,115.69564819335938,112.14199829101562,112.4010009765625,112.4010009765625,27982000,177.0500030517578,181.17999267578125,168.63999938964844,169.3800048828125,169.16761779785156,54516100,154.6699981689453,154.75999450683594,144.5399932861328,145.0399932861328,138.67063903808594,9670700,126.74748992919922,126.84782409667969,124.1387939453125,124.5234146118164,109.53612518310547,3538605
2022-05-19,111.84100341796875,113.5875015258789,110.46800231933594,110.74549865722656,110.74549865722656,29192000,169.3699951171875,176.8699951171875,167.33999633789062,171.24000549316406,171.02525329589844,62131000,143.41000366210938,143.4199981689453,140.60000610351562,141.6999969482422,135.47731018066406,9694100,122.24080657958984,124.49832916259766,120.4933090209961,122.87625122070312,109.39620208740234,3285053
2022-05-20,112.08550262451172,112.55000305175781,106.37300109863281,109.31300354003906,109.31300354003906,37586000,173.32000732421875,174.10000610351562,157.5500030517578,166.94000244140625,166.7306671142578,73910500,142.14999389648438,142.4499969482422,139.17999267578125,141.7899932861328,135.5633544921875,7786900,123.3612060546875,123.69564819335938,117.96822357177734,120.25919342041016,107.0662612915039,5017698
2022-05-23,110.10399627685547,112.00550079345703,109.15425109863281,111.66649627685547,111.66649627685547,31558000,162.74000549316406,169.14999389648438,161.7899932861328,168.97999572753906,168.76808166503906,63988900,142.83999633789062,145.6300048828125,142.0800018310547,145.0500030517578,138.6802215576172,7134500,120.88629150390625,122.04849243164062,120.40969848632812,120.71906280517578,107.47566223144531,3391976
2022-05-24,106.37750244140625,106.3949966430664,102.20800018310547,105.9260025024414,105.9260025024414,60386000,165.10000610351562,165.97000122070312,157.8000030517578,161.5399932861328,161.33741760253906,58855000,144.88999938964844,147.94000244140625,144.82000732421875,147.6300048828125,141.14691162109375,7207400,120.69397735595703,122.25752258300781,117.89297485351562,121.86454772949219,108.49549102783203,3156005
2022-05-25,105.14199829101562,106.5447006225586,104.21125030517578,105.8395004272461,105.8395004272461,37900000,160.1999969482422,171.11000061035156,160.0,169.75,169.5371551513672,78113200,147.11000061035156,147.13999938964844,143.5,145.2100067138672,138.83319091796875,8217800,121.59699249267578,122.20735931396484,120.02508544921875,121.89799499511719,108.52527618408203,2244772
2022-05-26,106.05049896240234,108.95525360107422,105.48799896240234,108.2959976196289,108.2959976196289,30288000,160.36000061035156,180.9199981689453,160.22000122070312,178.50999450683594,178.2861328125,99657500,146.47999572753906,147.3800048828125,145.0399932861328,146.47999572753906,140.0474090576172,5702600,122.69230651855469,124.42308044433594,122.65885925292969,122.94314575195312,109.45575714111328,2544251
2022-05-27,109.78849792480469,112.86799621582031,109.55000305175781,112.79900360107422,112.79900360107422,29924000,181.86000061035156,188.80999755859375,181.0,188.11000061035156,187.87411499023438,73837900,146.97000122070312,148.72000122070312,146.6300048828125,148.72000122070312,142.18905639648438,6028800,123.92140197753906,125.0167236328125,123.63712310791016,125.00836181640625,111.29441833496094,2124933
2022-05-31,113.0790023803711,116.43350219726562,112.57250213623047,114.03900146484375,114.03900146484375,51302000,189.8000030517578,192.0,183.5,186.72000122070312,186.48585510253906,66410000,147.2899932861328,148.99000549316406,146.16000366210938,147.8800048828125,141.3859405517578,12416700,123.97157287597656,125.2842788696289,122.01505279541016,124.82441711425781,111.13065338134766,4956224
2022-06-01,114.93150329589844,117.39900207519531,113.55049896240234,114.13700103759766,114.13700103759766,28630000,187.24000549316406,190.52999877929688,181.22000122070312,183.1999969482422,182.97024536132812,54451400,148.0,148.1199951171875,144.7100067138672,145.63999938964844,139.24429321289062,7036000,124.85785675048828,124.99163818359375,121.73912811279297,122.42475128173828,108.99423217773438,2882838
2022-06-02,114.18800354003906,117.89800262451172,113.30799865722656,117.74600219726562,117.74600219726562,27472000,182.9199981689453,196.19000244140625,181.97999572753906,195.9199981689453,195.67430114746094,64865600,145.97000122070312,147.25999450683594,142.6300048828125,147.2100067138672,140.74534606933594,6479800,123.344482421875,123.98829650878906,120.81939697265625,123.89632415771484,110.30436706542969,2274074
2022-06-03,115.99250030517578,116.364501953125,113.66799926757812,114.56400299072266,114.56400299072266,25052000,190.82000732421875,193.32000732421875,185.22000122070312,187.1999969482422,186.96524047851562,59877900,146.36000061035156,147.2100067138672,145.1199951171875,145.88999938964844,139.48333740234375,4720700,122.90969848632812,123.30267333984375,121.50502014160156,122.04849243164062,108.65924835205078,2244055
2022-06-06,116.74250030517578,119.39849853515625,116.5282974243164,117.010498046875,117.010498046875,23786000,191.38999938964844,193.3699951171875,185.63999938964844,187.86000061035156,187.62442016601562,42240600,147.3699951171875,147.63999938964844,144.58999633789062,145.32000732421875,138.93836975097656,4751100,122.39966583251953,123.16053771972656,121.78093719482422,122.24916076660156,108.8379135131836,1884418
2022-06-07,115.64800262451172,117.74864959716797,115.12550354003906,117.22949981689453,117.22949981689453,26414000,184.72000122070312,190.0,181.8800048828125,189.25999450683594,189.02267456054688,38891400,143.6699981689453,147.17999267578125,143.42999267578125,146.94000244140625,140.48721313476562,4918600,121.60535430908203,122.90133666992188,120.25083923339844,122.8010025024414,109.32921600341797,2159139
2022-06-08,116.87650299072266,118.64600372314453,116.69674682617188,117.23799896240234,117.23799896240234,22544000,187.99000549316406,191.8000030517578,185.35000610351562,186.47999572753906,186.2855224609375,36325200,146.3000030517578,146.42999267578125,144.99000549316406,145.11000061035156,138.73756408691406,4369600,121.7056884765625,122.58361053466797,120.64381408691406,121.58863067626953,108.24984741210938,2046834
2022-06-09,116.34149932861328,118.3499984741211,114.86699676513672,114.91799926757812,114.91799926757812,23142000,184.80999755859375,189.3300018310547,180.41000366210938,180.47999572753906,180.2917938232422,39557400,145.41000366210938,146.88999938964844,142.33999633789062,142.49000549316406,136.23265075683594,4625700,121.66387939453125,123.06856536865234,120.51839447021484,120.55184173583984,107.3268051147461,2593287
2022-06-10,112.78125,113.49700164794922,110.86100006103516,111.42749786376953,111.42749786376953,31324000,176.0,176.97000122070312,168.69000244140625,169.74000549316406,169.56298828125,46524800,140.88999938964844,143.14999389648438,139.4499969482422,141.9499969482422,135.71633911132812,6630800,118.72909545898438,119.1220703125,115.033447265625,115.09197235107422,102.46588897705078,7037144
2022-06-13,107.44599914550781,109.21849822998047,106.58805084228516,106.87650299072266,106.87650299072266,36756000,160.0,163.1199951171875,156.05999755859375,156.47000122070312,156.3068084716797,60415300,139.5,140.49000549316406,137.6300048828125,138.14999389648438,132.0832061767578,8549500,114.32273864746094,115.66889953613281,113.39464569091797,114.02173614501953,101.5130615234375,4922736
2022-06-14,106.88999938964844,108.4574966430664,106.35199737548828,107.19400024414062,107.19400024414062,25480000,157.30999755859375,160.66000366210938,154.1199951171875,158.36000061035156,158.19485473632812,46968000,137.50999450683594,137.5800018310547,132.5399932861328,133.83999633789062,127.96247100830078,9980200,114.28093719482422,115.67726135253906,112.37458038330078,113.08528137207031,100.6793441772461,3199539
